#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 09 02 22 00 183  5.1  5.9  1.17  5.88  5.04 999 1015.9  14.5  13.9 999.0 99.0 99.00
2007 09 02 23 00 176  4.8  5.9  1.37 14.81  5.44 999 1015.4  14.8  14.0 999.0 99.0 99.00
2007 09 03 00 00 185  4.1  4.9  1.32  6.25  5.33 999 1015.3  15.0  14.4 999.0 99.0 99.00
2007 09 03 01 00 195  3.3  3.9  1.33  7.14  5.47 999 1015.1  15.1  14.7 999.0 99.0 99.00
2007 09 03 02 00 198  2.9  3.5  1.50 11.43  6.21 999 1015.2  15.3  15.0 999.0 99.0 99.00
2007 09 03 03 00 173  1.9  2.3  2.01 10.81  7.51 999 1015.1  15.1  14.8 999.0 99.0 99.00
2007 09 03 04 00 124  3.6  4.6  2.36 10.81  8.06 999 1015.3  14.4  14.6 999.0 99.0 99.00
2007 09 03 05 00 123  3.2  4.2  2.36 10.81  8.05 999 1015.5  14.3  14.5 999.0 99.0 99.00
2007 09 03 06 00 127  3.6  4.8  2.42 10.00  8.08 999 1015.4  14.4  14.6 999.0 99.0 99.00
2007 09 03 07 00 141  1.8  2.6  2.37 10.81  8.36 999 1015.2  14.6  14.8 999.0 99.0 99.00
2007 09 03 08 00 150  2.2  2.7  2.28  9.09  8.11 999 1014.9  14.6  14.9 999.0 99.0 99.00
2007 09 03 09 00 155  2.9  3.4  2.06  9.09  7.75 999 1014.5  14.4  15.6 999.0 99.0 99.00
2007 09 03 10 00 140  2.5  3.2  1.99 10.00  7.61 999 1014.0  14.7  15.5 999.0 99.0 99.00
2007 09 03 11 00 148  2.7  3.2  2.20 10.00  7.70 999 1013.8  15.0  16.3 999.0 99.0 99.00
2007 09 03 12 00 176  3.6  4.2  1.84  7.69  7.24 999 1013.3  14.8  16.1 999.0 99.0 99.00
2007 09 03 13 00 153  4.4  5.1  1.84 10.00  7.23 999 1013.0  14.3  15.9 999.0 99.0 99.00
2007 09 03 14 00 154  4.4  5.2  1.91 10.00  7.17 999 1013.1  14.3  16.0 999.0 99.0 99.00
2007 09 03 15 00 160  4.0  4.6  2.03 10.00  7.12 999 1013.3  14.2  15.8 999.0 99.0 99.00
2007 09 03 16 00 167  5.2  6.0  2.01  9.09  6.97 999 1013.4  14.2  15.7 999.0 99.0 99.00
2007 09 03 17 00 166  5.2  6.1  1.93 10.00  6.83 999 1013.3  14.3  15.9 999.0 99.0 99.00
2007 09 03 18 00 176  4.7  5.7  1.77  9.09  6.77 999 1013.3  14.6  16.0 999.0 99.0 99.00
2007 09 03 19 00 156  6.2  7.4  1.78  9.09  6.97 999 1012.6  14.5  16.1 999.0 99.0 99.00
2007 09 03 20 00 170  7.0  8.0  1.77  9.09  6.62 999 1012.6  14.9  16.3 999.0 99.0 99.00
2007 09 03 21 00 165  7.0  8.6  1.53  9.09  6.16 999 1012.4  14.5  16.5 999.0 99.0 99.00
2007 09 03 22 00 173  8.0  9.2  1.59  9.09  5.99 999 1011.8  14.7  16.5 999.0 99.0 99.00
2007 09 03 23 00 173  7.1  8.6  1.63  8.33  5.72 999 1011.3  14.9  16.0 999.0 99.0 99.00
2007 09 04 00 00 164  7.7  9.3  1.58  8.33  5.42 999 1010.9  15.3  15.8 999.0 99.0 99.00
2007 09 04 01 00 164  7.3  8.3  1.53  9.09  5.41 999 1010.5  15.0  15.9 999.0 99.0 99.00
2007 09 04 02 00 158  7.4  8.5  1.40  8.33  5.05 999 1010.3  14.6  16.0 999.0 99.0 99.00
2007 09 04 03 00 166  7.5  8.9  1.49  6.25  5.11 999 1010.2  15.6  16.4 999.0 99.0 99.00
2007 09 04 04 00 174  8.7 10.0  1.61  8.33  5.29 999 1010.3  15.6  16.4 999.0 99.0 99.00
2007 09 04 05 00 202  6.2  7.3  1.81  7.69  5.29 999 1010.8  15.4  16.2 999.0 99.0 99.00
2007 09 04 06 00 196  4.8  5.5  2.04  8.33  5.74 999 1011.2  15.4  16.1 999.0 99.0 99.00
2007 09 04 07 00 188  4.0  4.8  1.96  7.69  5.58 999 1011.3  15.2  16.1 999.0 99.0 99.00
2007 09 04 08 00 176  3.2  3.7  1.84  6.67  5.67 999 1011.6  15.2  16.0 999.0 99.0 99.00
2007 09 04 09 00 168  3.6  4.3  1.73  7.14  5.95 999 1011.8  15.0  16.3 999.0 99.0 99.00
2007 09 04 10 00 186  3.8  4.5  1.73  6.67  6.14 999 1011.6  15.4  16.4 999.0 99.0 99.00
2007 09 04 11 00 189  3.7  4.3  1.67  6.67  6.10 999 1011.8  15.6  16.7 999.0 99.0 99.00
2007 09 04 12 00 168  4.7  5.7  1.48  7.69  6.03 999 1012.0  14.9  16.7 999.0 99.0 99.00
2007 09 04 13 00 155  5.8  6.7  1.49  7.14  5.95 999 1012.2  15.1  16.9 999.0 99.0 99.00
2007 09 04 14 00 163  7.6  8.7  1.48  7.14  5.63 999 1012.2  15.1  16.9 999.0 99.0 99.00
2007 09 04 15 00 163  6.5  7.6  1.54  8.33  5.57 999 1012.8  15.8  16.8 999.0 99.0 99.00
2007 09 04 16 00 163  6.8  7.9  1.36  7.69  5.13 999 1013.6  15.5  16.9 999.0 99.0 99.00
2007 09 04 17 00 156  6.2  7.2  1.40  7.14  5.20 999 1014.3  15.5  16.4 999.0 99.0 99.00
2007 09 04 18 00 150  6.2  7.2  1.36  6.67  5.52 999 1014.6  15.9  16.3 999.0 99.0 99.00
2007 09 04 19 00 143  5.8  6.7  1.43  7.14  5.52 999 1015.2  16.0  16.6 999.0 99.0 99.00
2007 09 04 20 00 153  5.0  5.6  1.41  6.67  5.53 999 1015.9  16.1  16.7 999.0 99.0 99.00
2007 09 04 21 00 172  3.8  4.4  1.42  7.69  6.10 999 1016.3  16.0  16.9 999.0 99.0 99.00
2007 09 04 22 00 210  2.5  2.8  1.51  7.14  6.33 999 1016.6  16.3  17.3 999.0 99.0 99.00
2007 09 04 23 00 271  2.5  3.5  1.68  6.67  6.55 999 1016.7  16.4  16.9 999.0 99.0 99.00
2007 09 05 00 00 313  2.2  2.9  1.50  6.67  6.30 999 1016.8  17.1  17.4 999.0 99.0 99.00
2007 09 05 01 00 340  3.4  3.9  1.58  7.69  6.72 999 1016.9  17.5  17.9 999.0 99.0 99.00
2007 09 05 02 00 337  5.2  5.9  1.86  7.69  6.52 999 1017.2  17.8  17.8 999.0 99.0 99.00
2007 09 05 03 00 348  5.7  7.1  2.18  7.69  6.70 999 1017.4  18.0  17.6 999.0 99.0 99.00
2007 09 05 04 00   2  7.8  9.0  2.34  7.69  6.38 999 1017.9  17.8  17.8 999.0 99.0 99.00
2007 09 05 05 00   4  7.6  9.0  2.03  8.33  5.99 999 1018.2  17.7  17.9 999.0 99.0 99.00
2007 09 05 06 00   8  8.7 10.4  2.17 11.43  5.87 999 1018.4  17.5  17.7 999.0 99.0 99.00
2007 09 05 07 00   2  9.1 10.9  2.31  8.33  6.05 999 1018.6  17.4  17.6 999.0 99.0 99.00
2007 09 05 08 00   5  9.0 10.8  2.52 10.81  6.08 999 1018.7  16.8  17.6 999.0 99.0 99.00
2007 09 05 09 00   7  9.7 11.8  2.47 10.00  5.89 999 1018.9  16.9  17.5 999.0 99.0 99.00
2007 09 05 10 00   9 10.3 12.2  2.49  9.09  5.80 999 1019.0  16.9  17.5 999.0 99.0 99.00
2007 09 05 11 00 359  9.7 11.6  2.24  9.09  5.52 999 1018.9  17.2  17.4 999.0 99.0 99.00
2007 09 05 12 00   6  9.9 11.9  2.45  8.33  5.83 999 1018.9  17.0  17.4 999.0 99.0 99.00
2007 09 05 13 00   5  9.0 10.8  2.55  8.33  6.16 999 1018.8  17.0  17.2 999.0 99.0 99.00
2007 09 05 14 00 359  8.9 10.2  2.45  9.09  6.04 999 1018.7  17.0  16.9 999.0 99.0 99.00
2007 09 05 15 00   8  8.1  9.5  2.56  8.33  6.20 999 1019.1  16.8  16.5 999.0 99.0 99.00
2007 09 05 16 00   2  8.8 11.5  2.45  8.33  6.27 999 1019.2  16.6  16.2 999.0 99.0 99.00
2007 09 05 17 00   4 10.2 12.6  2.46  8.33  6.04 999 1019.5  16.6  16.0 999.0 99.0 99.00
2007 09 05 18 00   8 10.1 12.2  2.67  8.33  5.79 999 1019.6  16.3  15.9 999.0 99.0 99.00
2007 09 05 19 00   9  9.8 12.2  2.53  7.69  5.59 999 1019.6  16.2  15.7 999.0 99.0 99.00
2007 09 05 20 00   3  9.6 11.9  2.45  8.33  5.34 999 1019.4  16.2  15.6 999.0 99.0 99.00
2007 09 05 21 00   1 10.1 12.2  2.28  7.69  5.20 999 1019.2  16.2  15.5 999.0 99.0 99.00
2007 09 05 22 00   4 10.0 12.4  2.29  8.33  5.15 999 1019.0  16.3  15.5 999.0 99.0 99.00
2007 09 05 23 00 355 11.6 13.6  2.14  8.33  4.92 999 1018.4  16.4  15.6 999.0 99.0 99.00
2007 09 06 00 00 357 10.6 12.7  2.14  8.33  5.12 999 1018.2  16.4  15.9 999.0 99.0 99.00
2007 09 06 01 00 354 11.7 14.1  2.06  7.69  4.71 999 1017.9  16.4  16.1 999.0 99.0 99.00
2007 09 06 02 00 358 11.8 14.0  2.16  8.33  4.83 999 1017.9  16.3  16.1 999.0 99.0 99.00
2007 09 06 03 00 360 12.6 14.4  2.12  7.69  4.85 999 1017.9  16.0  16.1 999.0 99.0 99.00
2007 09 06 04 00 358 12.3 14.2  2.08  5.88  4.82 999 1018.5  16.2  15.6 999.0 99.0 99.00
2007 09 06 05 00   5 11.7 13.7  1.96  6.67  4.82 999 1018.7  15.9  14.9 999.0 99.0 99.00
2007 09 06 06 00  15 10.4 12.3  1.86  7.69  4.89 999 1019.0  15.7  14.5 999.0 99.0 99.00
2007 09 06 07 00   7  8.0  9.0  1.81  8.33  5.20 999 1019.1  15.4  14.5 999.0 99.0 99.00
2007 09 06 08 00  11  8.5 10.3  1.76  7.69  5.28 999 1019.0  15.4  14.2 999.0 99.0 99.00
2007 09 06 09 00  15  7.2  8.3  1.75  8.33  5.21 999 1019.2  14.9  14.2 999.0 99.0 99.00
2007 09 06 10 00  21  7.2  8.4  1.62  7.14  5.20 999 1019.3  14.4  14.1 999.0 99.0 99.00
2007 09 06 11 00  11  7.1  8.6  1.68  7.14  5.02 999 1019.6  14.6  14.0 999.0 99.0 99.00
2007 09 06 12 00   2  5.4  6.3  1.67  7.14  5.19 999 1019.5  14.5  14.0 999.0 99.0 99.00
2007 09 06 13 00  14  5.5  6.7  1.61  6.67  5.18 999 1019.7  14.4  14.1 999.0 99.0 99.00
2007 09 06 14 00  21  4.8  5.4  1.58  6.67  5.05 999 1020.0  14.5  14.2 999.0 99.0 99.00
2007 09 06 15 00  21  5.5  6.5  1.51  6.67  4.99 999 1020.5  14.6  14.2 999.0 99.0 99.00
2007 09 06 16 00  30  4.7  5.4  1.47  7.14  5.10 999 1020.7  14.7  14.2 999.0 99.0 99.00
2007 09 06 17 00  28  6.1  7.1  1.49  7.14  5.10 999 1020.9  14.6  14.2 999.0 99.0 99.00
2007 09 06 18 00  24  7.1  8.4  1.49  6.67  5.16 999 1021.0  15.0  14.3 999.0 99.0 99.00
2007 09 06 19 00  14  7.6  9.0  1.71 10.00  5.09 999 1021.4  15.1  14.3 999.0 99.0 99.00
2007 09 06 20 00   2  8.2  9.6  1.83 10.00  5.37 999 1021.3  15.4  14.2 999.0 99.0 99.00
2007 09 06 21 00 358  9.6 11.1  1.98 10.00  5.42 999 1021.1  15.5  14.2 999.0 99.0 99.00
2007 09 06 22 00 358  9.5 11.2  2.16  8.33  5.44 999 1020.9  15.6  14.3 999.0 99.0 99.00
2007 09 06 23 00   3 10.1 11.9  2.36 10.00  5.69 999 1020.6  15.6  14.7 999.0 99.0 99.00
2007 09 07 00 00   2 10.2 12.3  2.46 11.43  5.68 999 1020.0  15.6  14.8 999.0 99.0 99.00
2007 09 07 01 00 360 10.6 12.6  2.57 12.12  5.71 999 1020.1  15.5  14.9 999.0 99.0 99.00
2007 09 07 02 00   3 11.5 14.1  2.64  6.67  5.81 999 1019.9  15.4  14.8 999.0 99.0 99.00
2007 09 07 03 00   4 11.2 13.1  3.08  8.33  6.02 999 1019.8  15.1  14.6 999.0 99.0 99.00
2007 09 07 04 00   1 10.9 13.0  3.11 12.12  6.19 999 1020.2  14.9  14.4 999.0 99.0 99.00
2007 09 07 05 00   2 10.6 13.1  2.70  7.69  5.84 999 1020.9  14.8  14.0 999.0 99.0 99.00
2007 09 07 06 00   6  9.6 11.4  2.67 10.81  5.73 999 1020.8  14.4  13.6 999.0 99.0 99.00
2007 09 07 07 00   1  9.6 11.3  2.70  7.69  5.85 999 1020.9  14.2  13.3 999.0 99.0 99.00
2007 09 07 08 00  14  8.5  9.8  2.64 10.81  6.02 999 1021.4  13.6  13.1 999.0 99.0 99.00
2007 09 07 09 00  17  8.1  9.6  2.65  7.69  5.88 999 1021.8  13.4  13.1 999.0 99.0 99.00
2007 09 07 10 00  19  7.5  8.7  2.71  7.14  5.99 999 1021.8  13.3  12.9 999.0 99.0 99.00
2007 09 07 11 00  17  7.4  8.8  2.71  7.14  6.03 999 1021.8  13.3  13.0 999.0 99.0 99.00
2007 09 07 12 00  20  7.1 99.0 99.00 99.00 99.00 999 1021.9  13.2 999.0 999.0 99.0 99.00
2007 09 07 13 00  19  6.7  7.5  2.67 11.43  6.27 999 1022.1  13.2  12.9 999.0 99.0 99.00
2007 09 07 14 00  19  6.8  8.3  2.78 12.12  6.52 999 1022.3  13.2  12.9 999.0 99.0 99.00
2007 09 07 15 00  25  5.5  6.6  2.40 12.12  6.27 999 1022.5  13.2  12.9 999.0 99.0 99.00
2007 09 07 16 00  21  4.2  5.1  2.44 12.12  6.75 999 1022.8  13.3  13.0 999.0 99.0 99.00
2007 09 07 17 00  14  4.2  4.9  2.54 12.12  6.86 999 1023.2  13.5  13.1 999.0 99.0 99.00
2007 09 07 18 00   6  4.2  5.1  2.53 11.43  6.88 999 1023.8  13.4  13.1 999.0 99.0 99.00
2007 09 07 19 00   6  5.0  5.8  2.63 10.81  7.05 999 1023.7  13.6  13.1 999.0 99.0 99.00
2007 09 07 20 00   3  5.1  5.9  2.56 12.12  6.66 999 1023.7  13.7  13.4 999.0 99.0 99.00
2007 09 07 21 00 360  6.1  7.2  2.66 11.43  6.90 999 1023.8  14.1  13.7 999.0 99.0 99.00
2007 09 07 22 00 359  6.5  7.6  2.70 10.00  6.76 999 1023.7  14.3  13.3 999.0 99.0 99.00
2007 09 07 23 00 356  7.6  8.9  2.60 10.81  6.34 999 1023.5  14.3  13.1 999.0 99.0 99.00
2007 09 08 00 00   7  7.2  8.5  2.35 12.12  6.01 999 1023.1  14.4  12.8 999.0 99.0 99.00
2007 09 08 01 00 356  8.9 10.3  2.50 10.81  5.95 999 1022.7  14.5  13.0 999.0 99.0 99.00
2007 09 08 02 00 355 10.1 11.6  2.31 12.12  5.43 999 1022.4  14.8  12.8 999.0 99.0 99.00
2007 09 08 03 00   6  8.7 10.2  2.33 11.43  5.55 999 1022.5  14.7  13.0 999.0 99.0 99.00
2007 09 08 04 00 358 10.1 11.7  2.39 10.81  5.61 999 1022.4  14.4  13.1 999.0 99.0 99.00
2007 09 08 05 00 358 10.6 12.8  2.24 10.81  5.32 999 1022.5  14.3  12.7 999.0 99.0 99.00
2007 09 08 06 00   5 10.3 11.9  2.28 10.00  5.59 999 1022.4  14.1  12.5 999.0 99.0 99.00
2007 09 08 07 00   5 10.2 12.0  2.41 11.43  5.77 999 1022.4  13.7  12.3 999.0 99.0 99.00
2007 09 08 08 00   4 11.4 13.0  2.26  8.33  5.50 999 1021.9  13.2  12.5 999.0 99.0 99.00
2007 09 08 09 00 360  9.8 11.6  2.21 10.81  5.60 999 1022.1  13.2  12.5 999.0 99.0 99.00
2007 09 08 10 00   5  8.0  9.4  2.19 10.81  5.74 999 1022.1  13.3  12.3 999.0 99.0 99.00
2007 09 08 11 00   6  7.9  9.5  2.06 10.00  5.39 999 1021.4  13.3  12.0 999.0 99.0 99.00
2007 09 08 12 00 360  8.1  9.7  2.08 10.00  5.40 999 1021.0  13.3  11.8 999.0 99.0 99.00
2007 09 08 13 00   2  6.7  7.6  2.13 10.00  5.60 999 1021.1  13.1  11.8 999.0 99.0 99.00
2007 09 08 14 00  11  5.4  6.3  2.05  9.09  5.63 999 1020.9  12.7  11.8 999.0 99.0 99.00
2007 09 08 15 00   5  6.3  7.1  2.19 10.81  5.90 999 1020.9  13.2  11.8 999.0 99.0 99.00
2007 09 08 16 00  25  7.5  8.6  2.06  6.67  5.48 999 1020.8  13.1  11.9 999.0 99.0 99.00
2007 09 08 17 00  26  6.2  7.1  2.05  8.33  5.38 999 1020.7  12.7  12.0 999.0 99.0 99.00
2007 09 08 18 00  22  5.5  6.3  2.19  9.09  5.71 999 1020.4  12.9  12.1 999.0 99.0 99.00
2007 09 08 19 00   9  8.7 10.3  2.07  7.69  5.36 999 1019.8  14.2  12.3 999.0 99.0 99.00
2007 09 08 20 00   4  8.6  9.8  1.94 10.81  5.29 999 1019.4  14.8  12.5 999.0 99.0 99.00
2007 09 08 21 00 360 10.3 11.7  2.03  8.33  5.28 999 1018.7  15.4  12.6 999.0 99.0 99.00
2007 09 08 22 00 354 10.1 11.7  2.05  8.33  5.20 999 1018.3  15.3  12.5 999.0 99.0 99.00
2007 09 08 23 00 354 11.3 13.5  2.17 10.00  5.19 999 1017.8  15.4  12.5 999.0 99.0 99.00
2007 09 09 00 00 356 11.0 12.6  2.37 10.00  5.22 999 1017.3  15.2  12.3 999.0 99.0 99.00
2007 09 09 01 00 358 10.3 11.8  2.34  9.09  5.22 999 1017.1  15.1  11.8 999.0 99.0 99.00
2007 09 09 02 00   1  9.9 11.9  2.61  9.09  5.53 999 1016.9  14.9  11.8 999.0 99.0 99.00
2007 09 09 03 00   7 10.0 11.5  2.40  9.09  5.31 999 1016.5  14.8  11.7 999.0 99.0 99.00
2007 09 09 04 00   6 10.1 11.6  2.79  8.33  5.76 999 1016.7  14.7  11.4 999.0 99.0 99.00
2007 09 09 05 00   5 11.2 12.9  2.74  9.09  5.70 999 1016.6  14.1  11.2 999.0 99.0 99.00
2007 09 09 06 00   9  9.8 11.6  2.90  8.33  5.84 999 1016.6  14.2  11.2 999.0 99.0 99.00
2007 09 09 07 00   8  9.3 10.8  2.89  9.09  5.96 999 1016.4  14.0  11.1 999.0 99.0 99.00
2007 09 09 08 00   6  9.6 10.9  2.68  8.33  5.85 999 1016.2  13.9  11.0 999.0 99.0 99.00
2007 09 09 09 00   8  9.2 10.8  2.57  7.69  5.90 999 1016.0  13.6  11.0 999.0 99.0 99.00
2007 09 09 10 00   3  9.5 11.1  2.54  9.09  5.65 999 1015.7  13.6  10.9 999.0 99.0 99.00
2007 09 09 11 00   7  8.8 10.5  2.40  7.14  5.45 999 1015.9  13.5  11.0 999.0 99.0 99.00
2007 09 09 12 00  11  8.4  9.7  2.30  9.09  5.35 999 1015.8  13.3  11.3 999.0 99.0 99.00
2007 09 09 13 00  13  7.9  8.9  2.23  9.09  5.57 999 1015.5  13.3  11.5 999.0 99.0 99.00
2007 09 09 14 00  16  8.3  9.3  2.18  7.14  5.52 999 1015.7  13.5  11.6 999.0 99.0 99.00
2007 09 09 15 00  27  7.0  8.0  2.20  9.09  5.58 999 1016.1  13.4  11.6 999.0 99.0 99.00
2007 09 09 16 00  32  4.7  5.6  2.13  8.33  5.96 999 1016.5  13.2  11.5 999.0 99.0 99.00
2007 09 09 17 00  37  3.8  4.5  2.01  8.33  5.62 999 1016.7  13.6  11.5 999.0 99.0 99.00
2007 09 09 18 00  25  6.5  7.3  2.17  9.09  6.23 999 1016.5  13.8  11.7 999.0 99.0 99.00
2007 09 09 19 00  16  7.3  8.1  1.93  9.09  5.92 999 1016.2  13.5  11.8 999.0 99.0 99.00
2007 09 09 20 00   5  6.4  7.3  2.04  9.09  5.96 999 1016.1  14.0  12.0 999.0 99.0 99.00
2007 09 09 21 00   3  6.9  7.8  2.25  9.09  6.15 999 1015.7  14.3  11.4 999.0 99.0 99.00
2007 09 09 22 00 360  7.3  8.1  1.93 10.00  5.60 999 1015.4  15.2  11.5 999.0 99.0 99.00
2007 09 09 23 00   1  7.4  8.2  1.93  8.33  5.58 999 1014.8  15.1  11.3 999.0 99.0 99.00
2007 09 10 00 00 360  7.5  8.3  1.96  9.09  5.82 999 1014.4  15.2  11.3 999.0 99.0 99.00
2007 09 10 01 00 359  7.2  8.2  1.94  9.09  5.69 999 1014.2  15.2  11.3 999.0 99.0 99.00
2007 09 10 02 00 360  7.2  8.0  1.94  9.09  5.65 999 1014.2  14.9  11.1 999.0 99.0 99.00
2007 09 10 03 00   5  7.1  8.2  1.84  8.33  5.61 999 1014.1  14.4  11.0 999.0 99.0 99.00
2007 09 10 04 00  13  7.3  8.3  1.95  9.09  5.82 999 1014.3  14.2  10.9 999.0 99.0 99.00
2007 09 10 05 00   3  6.9  7.8  1.77  8.33  5.36 999 1014.5  14.5  10.8 999.0 99.0 99.00
2007 09 10 06 00  17  7.1  8.0  1.67  7.69  5.27 999 1014.4  14.8  10.8 999.0 99.0 99.00
2007 09 10 07 00   5  5.8  6.4  1.67  8.33  5.49 999 1014.5  13.9  10.7 999.0 99.0 99.00
2007 09 10 08 00   7  5.6  6.3  1.59  8.33  5.60 999 1014.6  14.5  10.8 999.0 99.0 99.00
2007 09 10 09 00  21  6.1  6.8  1.68  8.33  5.76 999 1014.6  14.5  10.6 999.0 99.0 99.00
2007 09 10 10 00  66  2.0  2.9  1.70  8.33  5.76 999 1014.8  12.3  10.7 999.0 99.0 99.00
2007 09 10 11 00 184  2.3  3.0  1.67  7.69  5.78 999 1015.2  10.1  10.6 999.0 99.0 99.00
2007 09 10 12 00 166  1.6  2.5  1.74  7.69  6.01 999 1015.2   9.1  10.5 999.0 99.0 99.00
2007 09 10 13 00 160  3.3  4.5  1.48  7.69  5.57 999 1015.5   9.2  10.7 999.0 99.0 99.00
2007 09 10 14 00 167  4.1  4.7  1.43  7.69  5.50 999 1015.8   8.9  10.5 999.0 99.0 99.00
2007 09 10 15 00 169  4.7  5.6  1.34  7.69  5.45 999 1016.2   8.9  10.5 999.0 99.0 99.00
2007 09 10 16 00 185  4.4  5.2  1.26  7.69  5.33 999 1016.8   9.2  10.5 999.0 99.0 99.00
2007 09 10 17 00 195  3.6  4.4  1.25  7.69  5.36 999 1016.9   9.3  10.6 999.0 99.0 99.00
2007 09 10 18 00 185  3.4  4.1  1.26  7.69  5.65 999 1017.1   9.3  10.7 999.0 99.0 99.00
2007 09 10 19 00 205  3.5  4.5  1.32  7.14  5.90 999 1017.1   9.5  10.8 999.0 99.0 99.00
2007 09 10 20 00 219  3.0  4.2  1.33  7.69  5.87 999 1017.1   9.6  10.9 999.0 99.0 99.00
2007 09 10 21 00 219  3.2  4.2  1.30  6.67  5.91 999 1017.2   9.9  11.1 999.0 99.0 99.00
2007 09 10 22 00 221  3.4  4.5  1.22  7.14  5.87 999 1017.2   9.9  11.1 999.0 99.0 99.00
2007 09 10 23 00 224  3.2  4.3  1.25  7.69  5.85 999 1017.1  10.2  11.3 999.0 99.0 99.00
2007 09 11 00 00 231  2.7  3.6  1.12  7.69  5.49 999 1017.1  10.4  11.4 999.0 99.0 99.00
2007 09 11 01 00 226  3.0  3.8  1.17 10.00  5.75 999 1016.9  10.6  11.5 999.0 99.0 99.00
2007 09 11 02 00 194  2.7  3.5  1.12  7.69  5.64 999 1016.6  10.5  11.7 999.0 99.0 99.00
2007 09 11 03 00 202  2.5  3.8  1.01  7.14  5.49 999 1016.4  10.4  11.8 999.0 99.0 99.00
2007 09 11 04 00 217  2.5  4.1  1.00  6.67  5.84 999 1016.7  10.2  11.9 999.0 99.0 99.00
2007 09 11 05 00 201  3.0  4.4  1.05  7.14  5.92 999 1016.7  10.1  12.0 999.0 99.0 99.00
2007 09 11 06 00 211  3.5  4.3  1.11  7.14  6.31 999 1016.7  10.1  11.9 999.0 99.0 99.00
2007 09 11 07 00 189  3.6  4.8  0.98  7.69  6.15 999 1016.6  10.2  11.5 999.0 99.0 99.00
2007 09 11 08 00 197  3.9  4.9  1.16  7.69  6.33 999 1016.8  10.1  11.6 999.0 99.0 99.00
2007 09 11 09 00 184  3.5  5.0  1.04 10.00  6.33 999 1016.7  10.2  11.6 999.0 99.0 99.00
2007 09 11 10 00 190  3.6  4.9  1.08  7.69  6.44 999 1016.7  10.3  11.5 999.0 99.0 99.00
2007 09 11 11 00 147  3.6  4.3  1.04 10.00  6.10 999 1016.4  10.6  11.6 999.0 99.0 99.00
2007 09 11 12 00 149  4.1  4.9  1.00  7.69  6.05 999 1016.5  10.8  11.5 999.0 99.0 99.00
2007 09 11 13 00 147  3.9  4.5  0.95  9.09  5.82 999 1016.2  10.8  11.1 999.0 99.0 99.00
2007 09 11 14 00 149  3.5  4.3  0.93  7.69  5.57 999 1016.5  10.8  11.0 999.0 99.0 99.00
2007 09 11 15 00 156  3.9  4.6  0.80 10.81  5.17 999 1017.0  10.8  10.9 999.0 99.0 99.00
2007 09 11 16 00 165  4.8  5.5  0.81  8.33  5.24 999 1017.2  10.9  11.0 999.0 99.0 99.00
2007 09 11 17 00 157  5.2  5.9  0.85 10.00  4.88 999 1017.2  11.0  11.4 999.0 99.0 99.00
2007 09 11 18 00 147  4.8  5.6  0.79 10.00  5.17 999 1017.3  11.0  11.5 999.0 99.0 99.00
2007 09 11 19 00 158  4.9  5.8  0.80 10.00  5.28 999 1017.5  11.0  11.6 999.0 99.0 99.00
2007 09 11 20 00 152  4.6  5.4  0.81 10.00  4.94 999 1017.4  11.0  11.6 999.0 99.0 99.00
2007 09 11 21 00 157  3.7  4.5  0.78  9.09  4.72 999 1017.4  11.2  11.6 999.0 99.0 99.00
2007 09 11 22 00 166  3.4  4.2  0.87  8.33  5.14 999 1017.3  11.3  11.5 999.0 99.0 99.00
2007 09 11 23 00 169  3.5  4.3  0.97 10.00  5.49 999 1017.0  11.4  11.5 999.0 99.0 99.00
2007 09 12 00 00 166  3.7  4.4  1.01  6.67  5.48 999 1016.8  11.4  11.5 999.0 99.0 99.00
2007 09 12 01 00 164  4.4  5.1  1.10  6.25  5.65 999 1016.6  11.4  11.4 999.0 99.0 99.00
2007 09 12 02 00 169  4.0  4.7  1.06  7.14  5.48 999 1016.6  11.4  11.3 999.0 99.0 99.00
2007 09 12 03 00 162  4.3  5.1  1.04  8.33  5.44 999 1016.5  11.4  11.3 999.0 99.0 99.00
2007 09 12 04 00 158  4.7  5.5  1.05  7.14  5.48 999 1016.5  11.4  11.1 999.0 99.0 99.00
2007 09 12 05 00 154  4.9  5.6  1.03  7.14  5.39 999 1016.6  11.4  10.9 999.0 99.0 99.00
2007 09 12 06 00 148  4.7  5.4  1.07  7.14  5.58 999 1016.3  11.4  11.0 999.0 99.0 99.00
2007 09 12 07 00 153  4.3  5.4  1.11  7.14  5.42 999 1016.2  11.4  11.6 999.0 99.0 99.00
2007 09 12 08 00 164  3.7  4.4  1.20  7.69  5.72 999 1015.9  11.3  11.8 999.0 99.0 99.00
2007 09 12 09 00 177  2.7  3.6  1.32  7.14  5.99 999 1015.7  11.5  12.2 999.0 99.0 99.00
2007 09 12 10 00 146  0.8  1.3  1.28  7.69  6.31 999 1015.6  12.3  13.4 999.0 99.0 99.00
2007 09 12 11 00  23  2.7  3.7  1.28  7.69  6.52 999 1015.4  12.3  12.6 999.0 99.0 99.00
2007 09 12 12 00  73  4.0  4.7  1.49  7.14  6.79 999 1015.2  11.9  13.4 999.0 99.0 99.00
