YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
2000 06 01 09 355 10.0 11.9  2.05  9.09  5.39 999 1020.9  11.9  12.1 999.0 99.0
2000 06 01 10 360  9.6 11.4  2.20  9.09  5.79 999 1020.5  11.8  12.1 999.0 99.0
2000 06 01 11 357 10.9 13.4  2.33  9.09  5.88 999 1019.7  11.8  12.1 999.0 99.0
2000 06 01 12   4 10.8 12.7  2.39  9.09  5.77 999 1019.1  11.7  12.1 999.0 99.0
2000 06 01 13 360 11.0 13.2  2.44  9.09  5.81 999 1018.7  11.7  12.2 999.0 99.0
2000 06 01 14   2 11.4 14.6  2.59  8.33  5.75 999 1018.3  11.6  12.2 999.0 99.0
2000 06 01 15 358 11.0 13.5  2.66  8.33  5.69 999 1018.0  11.6  12.2 999.0 99.0
2000 06 01 16 358 11.4 13.4  2.54  8.33  5.61 999 1017.3  11.7  12.2 999.0 99.0
2000 06 01 17 360 10.6 12.8  2.40  6.67  5.47 999 1017.3  11.7  12.2 999.0 99.0
2000 06 01 18 355 10.7 13.1  2.19  7.14  5.29 999 1016.5  11.8  12.1 999.0 99.0
2000 06 01 19 348 10.2 12.4  2.44  8.33  5.69 999 1016.5  12.0  12.1 999.0 99.0
2000 06 01 20 344 10.7 12.8  2.37  7.14  5.53 999 1016.4  12.1  12.1 999.0 99.0
2000 06 01 21 345 10.9 13.1  2.37  7.14  5.52 999 1016.3  12.2  12.1 999.0 99.0
2000 06 01 22 345 11.7 13.6  2.25  6.25  5.33 999 1016.1  12.1  12.2 999.0 99.0
2000 06 01 23 350 11.2 12.9  2.53  7.14  5.56 999 1015.7  12.4  12.1 999.0 99.0
2000 06 02 00 348 10.8 13.4  2.28  7.69  5.39 999 1015.8  12.1  12.1 999.0 99.0
2000 06 02 01 343 11.0 13.2  2.35  6.25  5.34 999 1015.7  12.1  12.1 999.0 99.0
2000 06 02 02 346 10.9 13.9  2.41  8.33  5.44 999 1015.5  12.1  12.0 999.0 99.0
2000 06 02 03 348 11.1 13.3  2.52  7.69  5.59 999 1015.6  12.1  12.0 999.0 99.0
2000 06 02 04 347 10.8 13.1  2.67  7.14  5.79 999 1015.7  11.8  11.8 999.0 99.0
2000 06 02 05 349 10.2 12.7  2.61  7.14  5.74 999 1015.7  11.8  11.7 999.0 99.0
2000 06 02 06 352 10.1 12.1  2.46  7.69  5.57 999 1015.9  11.8  11.4 999.0 99.0
2000 06 02 07 352 10.1 12.5  2.41  7.69  5.62 999 1016.0  11.7  11.3 999.0 99.0
2000 06 02 08 350 11.5 13.3  2.48  7.69  5.75 999 1016.0  11.4  11.0 999.0 99.0
2000 06 02 09 353  9.8 12.0  2.30  7.69  5.56 999 1016.3  11.3  10.9 999.0 99.0
2000 06 02 10 355  9.0 10.8  2.19  7.14  5.53 999 1016.4  11.0  10.6 999.0 99.0
2000 06 02 11 360  8.1  9.5  2.23  7.69  5.56 999 1016.3  11.0  10.5 999.0 99.0
2000 06 02 12 352  7.3  8.6  2.44  7.69  5.86 999 1016.4  11.0  10.3 999.0 99.0
2000 06 02 13 354  7.4  8.9  2.06  7.69  5.51 999 1016.5  11.0  10.3 999.0 99.0
2000 06 02 14 356  6.6  8.0  1.84  7.14  5.34 999 1017.2  11.0  10.2 999.0 99.0
2000 06 02 15 357  6.7  8.8  1.73  7.69  5.19 999 1017.8  11.0  10.2 999.0 99.0
2000 06 02 16 360  6.8  8.2  1.80  7.14  5.18 999 1018.6  11.3  10.2 999.0 99.0
2000 06 02 17   3  6.8  8.1  1.86  7.14  5.28 999 1018.3  11.0  10.2 999.0 99.0
2000 06 02 18 360  6.8  7.9  1.63  7.14  5.09 999 1018.7  11.0  10.2 999.0 99.0
2000 06 02 19 360  7.4  9.0  1.64  6.67  5.22 999 1018.8  11.1  10.3 999.0 99.0
2000 06 02 20 346  6.5  7.6  1.47  6.25  5.12 999 1019.5  11.3  10.2 999.0 99.0
2000 06 02 21 338  6.8  8.0  1.45  6.67  5.03 999 1019.6  11.4  10.3 999.0 99.0
2000 06 02 22 339  7.3  8.3  1.34  6.25  4.81 999 1019.6  11.7  10.3 999.0 99.0
2000 06 02 23 344  6.2  7.2  1.36  5.00  4.70 999 1019.8  11.7  10.3 999.0 99.0
2000 06 03 00   3  4.7  5.5  1.27  6.25  4.84 999 1020.0  11.7  10.3 999.0 99.0
2000 06 03 01 349  5.3  6.0  1.32  6.25  4.96 999 1019.8  11.8  10.2 999.0 99.0
2000 06 03 02 344  6.2  7.2  1.27  7.14  5.00 999 1019.6  11.8  10.2 999.0 99.0
2000 06 03 03 345  6.5  7.4  1.35  7.14  4.99 999 1019.5  11.7  10.2 999.0 99.0
2000 06 03 04 344  6.8  7.9  1.33  7.14  4.98 999 1019.5  11.4   9.8 999.0 99.0
2000 06 03 05 340  7.0  8.2  1.30  7.14  5.00 999 1019.9  11.4  10.0 999.0 99.0
2000 06 03 06 346  4.4  5.3  1.40  7.14  5.24 999 1020.5  11.3   9.8 999.0 99.0
2000 06 03 07 337  4.7  5.4  1.34  7.14  5.09 999 1020.4  11.3   9.8 999.0 99.0
2000 06 03 08 343  3.9  4.3  1.31  6.67  5.33 999 1020.5  11.3   9.8 999.0 99.0
2000 06 03 09 342  3.4  4.0  1.28  7.14  5.40 999 1020.4  11.0   9.8 999.0 99.0
2000 06 03 10 322  2.4  2.9  1.24  6.25  5.13 999 1020.5  11.0   9.8 999.0 99.0
2000 06 03 11 299  2.7  3.0  1.28  7.14  5.31 999 1020.4  10.6   9.7 999.0 99.0
2000 06 03 12 320  2.6  3.0  1.22  7.14  5.20 999 1020.2  10.6   9.7 999.0 99.0
2000 06 03 13 316  2.1  2.3  1.22  7.69  5.25 999 1020.4  10.6   9.7 999.0 99.0
2000 06 03 14 355  1.7  2.3  1.16  6.67  5.27 999 1020.6  10.9   9.7 999.0 99.0
2000 06 03 15 139  3.7  4.4  1.04  7.14  5.05 999 1020.9   9.5   9.8 999.0 99.0
2000 06 03 16 186  2.2  2.8  1.02  6.67  5.23 999 1021.0  10.0   9.8 999.0 99.0
2000 06 03 17 167  1.8  2.3  1.00  6.67  5.30 999 1020.8  10.2  10.2 999.0 99.0
2000 06 03 18 180  0.0  0.3  0.96  6.67  5.88 999 1020.4  11.2  10.3 999.0 99.0
2000 06 03 19 295  1.3  2.5  1.00  6.67  6.11 999 1020.4  11.4  11.0 999.0 99.0
2000 06 03 20 305  2.4  3.5  0.96 14.29  6.34 999 1020.3  11.7  11.3 999.0 99.0
2000 06 03 21 313  1.2  1.5  0.96  6.25  5.93 999 1019.8  12.0  11.3 999.0 99.0
2000 06 03 22 308  2.3  2.7  0.94 16.67  5.88 999 1019.6  12.9  12.1 999.0 99.0
2000 06 03 23 311  2.0  2.4  0.97  6.67  6.01 999 1019.6  12.9  12.0 999.0 99.0
2000 06 04 00 303  2.1  2.6  1.00  7.69  6.00 999 1019.5  13.4  13.0 999.0 99.0
2000 06 04 01 325  5.2  6.2  0.99 16.67  6.33 999 1019.0  12.8  12.2 999.0 99.0
2000 06 04 02 324  3.4  4.1  0.87 14.29  5.80 999 1019.4  12.6  12.1 999.0 99.0
2000 06 04 03 326  2.5  3.8  0.94  6.67  5.80 999 1019.6  12.5  11.4 999.0 99.0
2000 06 04 04 319  2.0  2.5  0.90 14.29  5.43 999 1019.7  12.1  11.3 999.0 99.0
2000 06 04 05 297  1.3  2.3  0.89 14.29  5.44 999 1020.3  12.1  11.3 999.0 99.0
2000 06 04 06 338  0.3  1.1  0.84 14.29  5.18 999 1020.4  12.1  11.4 999.0 99.0
2000 06 04 07 329  0.3  0.7  0.87 14.29  5.58 999 1019.6  12.1  11.4 999.0 99.0
2000 06 04 08 157  1.2  2.4  0.82 14.29  5.65 999 1019.5  11.8  11.3 999.0 99.0
2000 06 04 09 180  1.7  2.2  0.90 14.29  6.22 999 1019.0  11.4  11.3 999.0 99.0
2000 06 04 10 167  1.4  1.8  0.85 20.00  6.42 999 1018.9  11.3  11.2 999.0 99.0
2000 06 04 11 172  0.1  0.7  0.86 16.67  6.54 999 1018.1  11.4  11.6 999.0 99.0
2000 06 04 12 160  0.8  1.0  0.91 16.67  7.15 999 1017.9  11.4  12.1 999.0 99.0
2000 06 04 13 138  1.0  1.6  0.89 14.29  6.83 999 1017.5  11.3  11.9 999.0 99.0
2000 06 04 14 191  1.2  1.8  0.96  9.09  7.43 999 1017.7  11.4  12.1 999.0 99.0
2000 06 04 15 123  0.1  0.6  0.98  9.09  7.28 999 1017.6  11.7  12.1 999.0 99.0
2000 06 04 16 320  0.9  2.1  0.97  7.69  7.24 999 1017.8  12.0  12.5 999.0 99.0
2000 06 04 17 132  1.2  1.8  1.06  9.09  7.90 999 1017.4  12.5  12.6 999.0 99.0
2000 06 04 18 155  2.2  2.6  1.04 10.00  7.86 999 1016.9  11.7  12.9 999.0 99.0
2000 06 04 19 155  0.7  1.3  1.12  8.33  8.25 999 1016.4  11.9  12.5 999.0 99.0
2000 06 04 20 190  1.8  2.8  1.10  8.33  8.08 999 1016.4  12.1  13.4 999.0 99.0
2000 06 04 21 220  2.1  2.8  1.17  8.33  8.18 999 1016.3  12.3  13.3 999.0 99.0
2000 06 04 22 209  2.5  3.1  1.12  7.69  7.93 999 1016.0  12.8  13.3 999.0 99.0
2000 06 04 23 263  2.9  3.6  1.34 10.00  8.65 999 1016.0  13.4  13.7 999.0 99.0
2000 06 05 00 265  2.9  3.6  1.26 10.00  8.07 999 1016.0  13.7  13.7 999.0 99.0
2000 06 05 01 250  1.3  1.8  1.28  9.09  7.94 999 1015.8  13.7  13.3 999.0 99.0
2000 06 05 02 180  3.6  4.4  1.43  9.09  8.21 999 1015.7  12.9  13.3 999.0 99.0
2000 06 05 03 173  3.1  3.8  1.19  9.09  7.59 999 1015.6  12.5  12.5 999.0 99.0
2000 06 05 04 174  4.7  5.5  1.23  8.33  7.84 999 1015.7  12.1  12.9 999.0 99.0
2000 06 05 05 170  5.7  7.0  1.36  8.33  7.71 999 1015.8  12.5  13.4 999.0 99.0
2000 06 05 06 195  4.8  5.8  1.23 16.67  7.17 999 1015.7  12.6  13.3 999.0 99.0
2000 06 05 07 180  5.2  6.2  1.17  8.33  7.39 999 1015.5  12.6  12.9 999.0 99.0
2000 06 05 08 191  6.1  7.9  1.19  8.33  6.88 999 1015.1  12.5  12.8 999.0 99.0
2000 06 05 09 188  6.4  7.7  1.24  8.33  6.62 999 1014.8  12.2  12.6 999.0 99.0
2000 06 05 10 185  6.2  7.7  1.31  8.33  6.08 999 1014.7  12.2  12.2 999.0 99.0
2000 06 05 11 180  7.0  8.6  1.23  8.33  5.88 999 1014.9  12.2  11.7 999.0 99.0
2000 06 05 12 175  7.2  8.7  1.33 16.67  5.46 999 1014.8  11.8  11.4 999.0 99.0
2000 06 05 13 172  7.7  9.6  1.31 16.67  5.30 999 1014.7  11.7  11.7 999.0 99.0
2000 06 05 14 187  5.3  8.9  1.45 16.67  5.44 999 1014.9  11.8  11.8 999.0 99.0
2000 06 05 15 163  5.5  6.6  1.43  5.26  5.32 999 1015.4  11.4  12.1 999.0 99.0
2000 06 05 16 194  4.8  5.9  1.35 16.67  5.72 999 1015.8  12.0  12.1 999.0 99.0
2000 06 05 17 173  5.7  6.7  1.30 16.67  5.48 999 1016.4  11.8  12.2 999.0 99.0
2000 06 05 18 196  5.5  6.7  1.35 16.67  5.73 999 1017.0  12.1  12.2 999.0 99.0
2000 06 05 19 191  5.3  6.4  1.30 16.67  5.60 999 1017.4  12.5  12.4 999.0 99.0
2000 06 05 20 170  6.6  7.8  1.42  5.88  5.55 999 1017.9  12.6  12.5 999.0 99.0
2000 06 05 21 180  7.9  9.5  1.49 16.67  5.44 999 1018.0  12.5  12.2 999.0 99.0
2000 06 05 22 178  7.1  8.3  1.60  6.25  5.33 999 1018.0  12.6  12.8 999.0 99.0
2000 06 05 23 178  7.0  8.4  1.63  6.67  5.60 999 1018.1  12.8  13.3 999.0 99.0
2000 06 06 00 167  6.7  7.8  1.58  6.25  5.31 999 1017.9  12.8  13.4 999.0 99.0
2000 06 06 01 173  7.6  9.4  1.60  6.25  5.46 999 1017.8  12.6  13.3 999.0 99.0
2000 06 06 02 162  8.0  9.3  1.61  5.88  5.26 999 1017.3  12.5  12.9 999.0 99.0
2000 06 06 03 167  7.8  9.5  1.58  5.88  5.31 999 1017.4  12.5  12.9 999.0 99.0
2000 06 06 04 161  7.6  8.8  1.65  5.88  5.32 999 1017.3  12.5  12.8 999.0 99.0
2000 06 06 05 166  8.1  9.3  1.70  6.25  5.46 999 1017.2  12.6  12.6 999.0 99.0
2000 06 06 06 168  8.5 10.0  1.77  6.25  5.35 999 1017.3  12.6  12.6 999.0 99.0
2000 06 06 07 173  7.9  9.2  1.69  6.67  5.06 999 1017.2  12.8  12.5 999.0 99.0
2000 06 06 08 175  8.4 10.3  1.61  6.67  5.21 999 1016.8  12.6  12.1 999.0 99.0
2000 06 06 09 173  7.7  9.5  1.93  6.67  5.63 999 1016.6  12.1  12.5 999.0 99.0
2000 06 06 10 167  7.4  9.3  1.80  6.25  5.47 999 1016.5  12.1  12.5 999.0 99.0
2000 06 06 11 160  8.3  9.7  1.95  7.14  5.80 999 1016.2  12.1  12.6 999.0 99.0
2000 06 06 12 183  6.0  7.3  1.60  6.67  5.45 999 1016.3  12.0  12.8 999.0 99.0
2000 06 06 13 270  1.7  2.9  1.80  7.14  6.06 999 1016.3  11.3  12.8 999.0 99.0
2000 06 06 14 176  6.1  7.7  1.62  7.14  5.86 999 1015.9  11.9  12.6 999.0 99.0
2000 06 06 15 180  6.2  7.3  1.44  7.14  5.67 999 1016.4  12.0  12.8 999.0 99.0
2000 06 06 16 304  3.3  3.9  1.67  7.14  6.00 999 1016.6  11.4  12.8 999.0 99.0
2000 06 06 17   6  0.7  1.5  1.44  6.67  6.04 999 1017.3  11.7  12.8 999.0 99.0
2000 06 06 18 104  2.4  3.1  1.36  7.14  6.32 999 1017.2  11.9  12.8 999.0 99.0
2000 06 06 19 170  4.8  5.7  1.37  6.67  6.13 999 1017.4  12.1  13.3 999.0 99.0
2000 06 06 20 178  5.3  6.3  1.54  6.25  5.94 999 1017.5  12.1  13.3 999.0 99.0
2000 06 06 21 166  6.4  7.9  1.42  6.67  5.68 999 1017.4  12.5  13.3 999.0 99.0
2000 06 06 22 174  5.8  7.0  1.65  6.67  5.62 999 1017.3  12.5  13.3 999.0 99.0
2000 06 06 23 176  6.1  7.3  1.57  7.69  5.70 999 1017.4  12.1  13.4 999.0 99.0
2000 06 07 00 166  4.9  5.7  1.66  6.67  5.63 999 1017.3  12.1  13.4 999.0 99.0
2000 06 07 01 173  4.6  5.3  1.55  7.14  5.84 999 1017.2  11.8  13.4 999.0 99.0
2000 06 07 02 168  3.8  4.4  1.42  7.69  5.68 999 1016.8  11.8  13.3 999.0 99.0
2000 06 07 03 186  3.3  4.0  1.39  7.69  5.78 999 1017.1  12.1  13.3 999.0 99.0
2000 06 07 04 177  3.8  4.4  1.32  7.69  5.87 999 1017.3  12.1  13.3 999.0 99.0
2000 06 07 05 178  3.9  4.5  1.28  7.69  5.94 999 1017.4  12.1  13.3 999.0 99.0
2000 06 07 06 184  3.3  4.0  1.14  7.69  6.10 999 1017.4  12.1  13.3 999.0 99.0
2000 06 07 07 185  3.6  4.2  1.07  7.14  6.37 999 1017.4  12.2  13.3 999.0 99.0
2000 06 07 08 191  2.8  3.6  1.13  7.69  6.95 999 1016.6  12.5  13.3 999.0 99.0
2000 06 07 09 237  1.7  2.1  1.17  7.69  7.17 999 1015.9  12.5  13.3 999.0 99.0
2000 06 07 10 180  0.0  0.0  1.08  7.69  6.93 999 1015.8  12.3  13.2 999.0 99.0
2000 06 07 11  95  0.8  1.2  1.04  7.14  6.87 999 1015.3  12.5  12.9 999.0 99.0
2000 06 07 12  78  2.0  2.8  1.02  6.67  6.83 999 1014.9  12.5  13.3 999.0 99.0
2000 06 07 13  57  1.9  2.5  1.13  7.69  7.08 999 1014.8  12.2  13.4 999.0 99.0
2000 06 07 14  45  2.3  2.9  1.12 16.67  7.06 999 1014.7  12.1  13.3 999.0 99.0
2000 06 07 15   8  2.2  2.9  1.14  7.14  6.64 999 1014.3  12.2  13.3 999.0 99.0
2000 06 07 16 357  2.1  2.6  1.18  7.14  6.70 999 1014.2  12.4  13.3 999.0 99.0
2000 06 07 17 349  2.4  2.8  1.25  7.69  6.74 999 1014.2  12.5  13.3 999.0 99.0
2000 06 07 18 326  2.9  3.3  1.13  7.14  6.17 999 1014.2  12.6  13.3 999.0 99.0
2000 06 07 19 326  3.5  4.1  1.11  7.14  6.41 999 1014.2  12.6  13.3 999.0 99.0
2000 06 07 20 343  4.9  5.8  1.11  7.14  6.52 999 1014.1  12.2  13.3 999.0 99.0
2000 06 07 21 357  4.7  5.4  1.12  7.69  6.80 999 1014.1  12.5  13.4 999.0 99.0
2000 06 07 22 357  4.9  5.9  1.10  7.14  6.75 999 1014.1  12.8  13.6 999.0 99.0
2000 06 07 23 360  4.9  5.7  1.10 16.67  6.62 999 1014.1  13.0  13.6 999.0 99.0
2000 06 08 00 342  5.5  6.4  1.10  8.33  6.38 999 1014.2  13.3  13.6 999.0 99.0
2000 06 08 01 340  6.2  7.4  1.15  8.33  6.45 999 1014.0  13.3  13.4 999.0 99.0
2000 06 08 02 333  7.8  8.9  1.08  8.33  5.82 999 1013.6  12.9  13.4 999.0 99.0
2000 06 08 03 345  7.7  8.8  1.23  9.09  5.59 999 1013.4  13.3  13.4 999.0 99.0
2000 06 08 04 353  7.4  8.9  1.32 16.67  5.44 999 1013.5  13.3  13.4 999.0 99.0
2000 06 08 05 340  6.9  8.2  1.32  8.33  5.35 999 1013.6  13.0  13.4 999.0 99.0
2000 06 08 06 338  6.6  7.7  1.38 16.67  5.41 999 1014.1  12.9  13.3 999.0 99.0
2000 06 08 07 329  7.0  8.4  1.32 16.67  5.32 999 1013.4  12.9  13.3 999.0 99.0
2000 06 08 08 341  7.2  8.6  1.41  8.33  5.36 999 1013.2  12.9  13.4 999.0 99.0
2000 06 08 09 341  6.9  8.2  1.46  4.55  5.26 999 1013.0  12.9  13.4 999.0 99.0
2000 06 08 10 338  7.6  8.9  1.48  4.55  5.07 999 1012.7  12.9  13.3 999.0 99.0
2000 06 08 11 333  7.5  8.8  1.36 16.67  5.02 999 1012.7  12.8  13.3 999.0 99.0
2000 06 08 12 332  7.4  9.4  1.46  8.33  5.30 999 1012.7  12.7  13.3 999.0 99.0
2000 06 08 13 336  6.4  7.3  1.47  8.33  5.21 999 1012.7  12.6  13.3 999.0 99.0
2000 06 08 14 330  6.3  7.6  1.49  8.33  5.17 999 1012.8  12.8  13.3 999.0 99.0
2000 06 08 15 316  5.8  7.2  1.46  8.33  5.41 999 1013.3  12.8  13.3 999.0 99.0
2000 06 08 16 317  6.0  6.9  1.36 16.67  4.98 999 1013.6  12.5  13.3 999.0 99.0
2000 06 08 17 310  6.0  7.1  1.43 16.67  5.61 999 1014.2  12.6  13.3 999.0 99.0
2000 06 08 18 314  6.6  7.6  1.31 16.67  5.25 999 1014.5  12.5  13.4 999.0 99.0
2000 06 08 19 311  5.4  6.4  1.29  9.09  5.04 999 1014.9  12.5  13.4 999.0 99.0
2000 06 08 20 325  5.4  6.5  1.22 16.67  5.25 999 1015.1  12.1  13.4 999.0 99.0
2000 06 08 21 329  2.4  2.9  1.12 16.67  5.62 999 1015.7  12.5  13.6 999.0 99.0
2000 06 08 22 295  3.9  4.6  1.18 16.67  6.56 999 1015.6  12.9  13.6 999.0 99.0
2000 06 08 23 287  3.4  4.2  1.29 16.67  6.64 999 1015.7  13.0  14.1 999.0 99.0
2000 06 09 00 282  3.2  4.0  1.25  8.33  6.09 999 1015.7  13.0  14.1 999.0 99.0
2000 06 09 01 276  3.0  3.6  1.26  8.33  6.37 999 1015.7  13.0  14.1 999.0 99.0
2000 06 09 02 272  2.1  2.8  1.18  7.69  5.80 999 1015.2  12.9  14.1 999.0 99.0
2000 06 09 03 260  2.0  2.9  1.18 16.67  6.03 999 1015.0  12.9  14.1 999.0 99.0
2000 06 09 04 210  3.5  4.2  1.22 16.67  5.92 999 1014.8  12.3  14.1 999.0 99.0
2000 06 09 05 215  3.0  3.7  1.30 16.67  6.04 999 1014.9  12.5  14.1 999.0 99.0
2000 06 09 06 195  3.6  4.6  1.32 16.67  5.87 999 1014.7  12.6  14.1 999.0 99.0
2000 06 09 07 204  4.3  5.0  1.31  7.69  5.96 999 1014.1  12.7  14.1 999.0 99.0
2000 06 09 08 200  4.8  5.6  1.24  7.69  5.76 999 1013.7  12.8  14.1 999.0 99.0
2000 06 09 09 186  5.5  6.5  1.16  7.69  5.82 999 1013.2  12.8  13.9 999.0 99.0
2000 06 09 10 180  6.9  8.5  1.10 16.67  5.43 999 1012.7  12.6  13.7 999.0 99.0
2000 06 09 11 174  8.8 10.6  1.12  7.69  4.88 999 1011.8  12.6  13.7 999.0 99.0
2000 06 09 12 196  9.5 11.2  1.35 16.67  5.03 999 1011.7  12.6  13.6 999.0 99.0
2000 06 09 13 176  9.3 11.6  1.42  4.55  4.77 999 1011.2  12.4  13.6 999.0 99.0
2000 06 09 14 180 10.6 12.9  1.54 14.29  4.80 999 1010.9  12.4  13.6 999.0 99.0
2000 06 09 15 184 10.2 12.3  1.73  5.00  4.88 999 1010.7  11.8  13.6 999.0 99.0
2000 06 09 16 187 12.5 15.0  1.95  5.26  4.94 999 1010.3  11.7  13.6 999.0 99.0
2000 06 09 17 185 12.5 15.6  2.30  5.88  5.07 999 1010.3  11.8  13.4 999.0 99.0
2000 06 09 18 258  7.9  9.3  2.20  6.25  5.36 999 1011.3  11.7  13.4 999.0 99.0
2000 06 09 19 259  6.9 10.5  2.14  6.67  5.54 999 1011.9  11.7  13.3 999.0 99.0
2000 06 09 20 260  9.2 11.4  2.23  6.67  5.48 999 1012.7  12.5  13.3 999.0 99.0
2000 06 09 21 261  8.3  9.9  2.13  7.14  5.50 999 1013.3  12.1  13.4 999.0 99.0
2000 06 09 22 263  7.1  8.9  1.92  7.14  5.57 999 1014.1  12.1  13.5 999.0 99.0
2000 06 09 23 251  7.0  8.5  1.85  6.67  5.92 999 1014.7  12.1  13.6 999.0 99.0
2000 06 10 00 256  8.1  9.6  1.90  6.67  5.70 999 1014.9  11.7  13.7 999.0 99.0
2000 06 10 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 06 10 02 257  6.1  7.9  1.90  7.14  6.15 999 1015.5  12.1  13.7 999.0 99.0
2000 06 10 03 248  6.7  8.9  2.06  7.69  6.28 999 1015.7  12.0  13.6 999.0 99.0
2000 06 10 04 242  5.9  7.3  2.06  6.67  6.19 999 1015.8  11.7  13.6 999.0 99.0
2000 06 10 05 252  4.6  6.7  2.08  7.69  6.36 999 1016.4  11.5  13.6 999.0 99.0
2000 06 10 06 229  5.9  7.4  2.09  7.69  6.35 999 1016.5  11.7  13.4 999.0 99.0
2000 06 10 07 211  7.0  8.4  2.04  7.69  6.38 999 1016.5  11.4  13.4 999.0 99.0
2000 06 10 08 206  6.2  8.6  2.04 16.67  6.48 999 1016.4  11.3  13.4 999.0 99.0
2000 06 10 09 243  7.8  9.2  2.10  7.69  6.03 999 1016.2  11.7  13.4 999.0 99.0
2000 06 10 10 236  8.5 10.2  2.26 16.67  6.21 999 1016.2  11.7  13.4 999.0 99.0
2000 06 10 11 221  7.5 10.0  2.32 16.67  6.48 999 1016.0  11.5  13.4 999.0 99.0
2000 06 10 12 218  8.3 11.2  2.72 16.67  7.31 999 1015.8  11.7  13.4 999.0 99.0
2000 06 10 13 207  8.2  9.3  2.95 14.29  7.23 999 1015.8  11.0  13.4 999.0 99.0
2000 06 10 14 218  7.2  9.5  2.71 14.29  7.27 999 1016.1  11.4  13.4 999.0 99.0
2000 06 10 15 229  7.3  8.4  2.82 16.67  7.23 999 1016.3  11.3  13.4 999.0 99.0
2000 06 10 16 219  6.8 10.6  2.81 14.29  7.60 999 1016.5  10.6  13.4 999.0 99.0
2000 06 10 17 244  7.3  9.3  2.55  9.09  6.91 999 1016.8  10.6  13.4 999.0 99.0
2000 06 10 18 224  8.7 10.4  2.65 14.29  7.31 999 1016.9  11.8  13.3 999.0 99.0
2000 06 10 19 209  4.9  5.9  2.55 14.29  7.06 999 1017.4  10.4  13.4 999.0 99.0
2000 06 10 20 244  6.6  7.7  2.62 14.29  7.52 999 1017.9  12.1  13.6 999.0 99.0
2000 06 10 21 245  6.7  8.4  2.87 14.29  8.07 999 1018.1  11.7  13.4 999.0 99.0
2000 06 10 22 247  6.3  7.9  2.94 14.29  8.14 999 1018.5  12.2  13.4 999.0 99.0
2000 06 10 23 226  6.3  8.1  3.00 14.29  7.88 999 1018.8  12.2  13.4 999.0 99.0
2000 06 11 00 242  5.9  7.8  2.74 14.29  7.38 999 1018.9  12.5  13.4 999.0 99.0
2000 06 11 01 247  5.9  7.6  3.35 12.50  8.50 999 1018.8  12.4  13.4 999.0 99.0
2000 06 11 02 239  4.9  6.1  2.99 14.29  7.99 999 1018.8  12.1  13.4 999.0 99.0
2000 06 11 03 227  4.7  6.3  2.74 12.50  7.68 999 1018.8  11.9  13.4 999.0 99.0
2000 06 11 04 199  3.8  4.6  2.98 12.50  8.04 999 1018.6  11.3  13.4 999.0 99.0
2000 06 11 05 226  6.2  7.7  3.02 11.11  8.01 999 1018.7  12.0  13.4 999.0 99.0
2000 06 11 06 227  6.1  7.7  3.04 14.29  8.03 999 1018.9  12.1  13.4 999.0 99.0
2000 06 11 07 223  5.9  7.5  2.95 11.11  7.69 999 1018.7  12.2  13.4 999.0 99.0
2000 06 11 08 218  5.9  6.9  2.86 12.50  7.68 999 1018.1  12.1  13.4 999.0 99.0
2000 06 11 09 211  5.9  7.0  2.94 14.29  7.96 999 1017.6  12.2  13.4 999.0 99.0
2000 06 11 10 194  8.2 10.4  2.49 14.29  7.65 999 1017.0  12.5  13.4 999.0 99.0
2000 06 11 11 187  8.2  9.7  2.81 14.29  7.67 999 1016.5  11.4  13.4 999.0 99.0
2000 06 11 12 175  9.3 11.4  2.58 14.29  7.22 999 1015.7  11.8  13.3 999.0 99.0
2000 06 11 13 174  9.6 12.3  2.71 14.29  7.12 999 1015.3  11.9  13.3 999.0 99.0
2000 06 11 14 169 11.9 14.4  2.68 12.50  6.68 999 1014.4  11.7  13.3 999.0 99.0
2000 06 11 15 170 12.9 15.4  2.88 14.29  6.42 999 1014.1  11.8  13.3 999.0 99.0
2000 06 11 16 172 13.7 16.7  2.82 12.50  6.03 999 1013.6  11.7  13.3 999.0 99.0
2000 06 11 17 169 14.3 16.9  2.92 12.50  6.12 999 1013.2  11.4  13.1 999.0 99.0
2000 06 11 18 175 14.0 17.4  3.48  6.67  6.00 999 1012.9  11.7  12.9 999.0 99.0
2000 06 11 19 180 15.3 19.4  3.46  6.25  6.02 999 1012.7  12.1  12.9 999.0 99.0
2000 06 11 20 184 14.4 16.9  3.83  7.14  6.48 999 1012.9  12.1  12.8 999.0 99.0
2000 06 11 21 186 14.1 16.5  4.13  7.69  6.71 999 1012.8  12.1  12.5 999.0 99.0
2000 06 11 22 191 14.5 18.9  4.21  7.69  6.81 999 1012.6  12.2  12.6 999.0 99.0
2000 06 11 23 191 13.8 17.2  4.02  7.69  6.83 999 1012.6  12.5  12.6 999.0 99.0
2000 06 12 00 191 14.2 17.5  3.92  8.33  6.97 999 1012.0  12.6  12.6 999.0 99.0
2000 06 12 01 191 14.4 18.7  4.12  8.33  6.87 999 1011.8  12.6  12.6 999.0 99.0
2000 06 12 02 191 13.4 16.7  3.84  8.33  6.86 999 1011.4  12.7  12.6 999.0 99.0
