YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 11 06 19 149  8.8 11.5  3.63 12.50  8.45 999 1010.2   9.4  12.8 999.0 99.0
98 11 06 20 132 10.2 13.1  4.14 14.29  8.56 999 1009.8  10.2  12.8 999.0 99.0
98 11 06 21 144  9.6 12.2  3.38 12.50  7.84 999 1009.6  10.0  12.8 999.0 99.0
98 11 06 22 149  9.5 11.7  3.79 14.29  8.05 999 1009.3   9.7  12.9 999.0 99.0
98 11 06 23 124  6.9  9.7  3.47 12.50  8.15 999 1009.4  10.1  13.0 999.0 99.0
98 11 07 00 159  9.5 12.1  3.70 12.50  8.19 999 1009.3  11.3  13.0 999.0 99.0
98 11 07 01 175  8.8 11.0  3.86 12.50  8.06 999 1009.5  10.2  13.0 999.0 99.0
98 11 07 02 156 10.2 12.9  4.34 14.29  8.66 999 1009.4  10.2  13.0 999.0 99.0
98 11 07 03 150  9.8 11.7  3.91 14.29  8.48 999 1009.5  10.4  13.0 999.0 99.0
98 11 07 04 146  9.4 11.5  3.74 12.50  8.72 999 1009.2   9.6  12.9 999.0 99.0
98 11 07 05 150  9.9 12.0  3.80 14.29  8.77 999 1009.3  10.2  12.8 999.0 99.0
98 11 07 06 144  8.9 11.6  3.48 14.29  7.76 999 1009.1  10.0  12.7 999.0 99.0
98 11 07 07 144  9.8 11.8  3.80 12.50  8.26 999 1008.5  10.0  12.7 999.0 99.0
98 11 07 08 146 11.3 14.1  3.91 12.50  8.49 999 1008.0  10.0  12.8 999.0 99.0
98 11 07 09 150 10.5 13.0  3.58 12.50  8.01 999 1007.9   9.9  12.8 999.0 99.0
98 11 07 10 139 10.5 13.6  3.48 12.50  7.61 999 1007.5  10.1  12.8 999.0 99.0
98 11 07 11 145 10.1 11.8  3.11 14.29  7.33 999 1007.1  10.0  12.7 999.0 99.0
98 11 07 12 141  9.2 11.4  3.43 12.50  7.91 999 1007.0  10.2  12.7 999.0 99.0
98 11 07 13 160  7.3  9.1  3.01 12.50  7.40 999 1007.3   9.8  12.7 999.0 99.0
98 11 07 14 159 10.1 12.3  3.21 12.50  7.66 999 1006.9   9.7  12.7 999.0 99.0
98 11 07 15 156 10.1 12.5  3.08 12.50  7.24 999 1006.7   9.5  12.7 999.0 99.0
98 11 07 16 142  8.0 10.2  2.71 12.50  6.88 999 1006.8   9.5  12.8 999.0 99.0
98 11 07 17 137  7.2  9.6  2.72 12.50  7.25 999 1006.6   9.5  12.8 999.0 99.0
98 11 07 18 142  6.7  8.1  2.80 12.50  7.59 999 1006.5   9.1  12.8 999.0 99.0
98 11 07 19 130  7.1  8.5  2.69 11.11  7.54 999 1006.5   9.2  12.8 999.0 99.0
98 11 07 20 113  6.6  8.6  2.48 11.11  7.46 999 1006.4   9.1  12.8 999.0 99.0
98 11 07 21  86  4.0  5.9  2.65 11.11  7.96 999 1006.5   9.2  12.8 999.0 99.0
98 11 07 22  72  4.7  6.4  2.38 11.11  8.01 999 1007.1   9.0  12.8 999.0 99.0
98 11 07 23  53  2.5  3.6  2.27 11.11  7.84 999 1007.6   9.4  12.9 999.0 99.0
98 11 08 00 333  3.5  4.9  2.05 11.11  7.78 999 1008.1   9.8  12.9 999.0 99.0
98 11 08 01 327  4.3  5.5  1.99 11.11  8.16 999 1008.7  10.1  12.9 999.0 99.0
98 11 08 02 321  5.0  6.2  1.99 11.11  7.94 999 1009.4  10.2  12.9 999.0 99.0
98 11 08 03 341  5.0  6.0  1.94 11.11  7.85 999 1010.2   9.7  12.9 999.0 99.0
98 11 08 04 341  4.7  6.4  2.05 11.11  7.68 999 1010.8  10.0  12.9 999.0 99.0
98 11 08 05 357  6.0  7.4  1.82 11.11  7.31 999 1011.2  10.2  12.8 999.0 99.0
98 11 08 06   9  5.7  7.2  1.81 12.50  7.31 999 1011.9  10.1  12.8 999.0 99.0
98 11 08 07   9  4.6  6.1  1.81 11.11  7.01 999 1012.5  10.2  12.8 999.0 99.0
98 11 08 08 358  4.0  5.4  1.98 11.11  7.42 999 1013.1  10.5  12.8 999.0 99.0
98 11 08 09 349  1.8  2.9  1.95 11.11  7.44 999 1013.4  10.5  12.8 999.0 99.0
98 11 08 10 277  1.4  2.7  1.79 11.11  7.35 999 1013.5  10.6  12.9 999.0 99.0
98 11 08 11 249  1.9  3.3  2.05 10.00  7.91 999 1013.8  10.8  12.9 999.0 99.0
98 11 08 12 286  4.1  7.2  1.76 10.00  7.59 999 1014.1  11.4  12.9 999.0 99.0
98 11 08 13  74  4.2  5.7  1.90  9.09  6.90 999 1015.1   8.9  12.9 999.0 99.0
98 11 08 14 115  5.5  6.7  1.88 10.00  6.98 999 1014.7   9.1  12.9 999.0 99.0
98 11 08 15 128  3.8  5.9  1.66 10.00  6.85 999 1015.0   9.6  12.9 999.0 99.0
98 11 08 16 149  5.0  7.5  1.75 10.00  7.14 999 1015.6   9.3  12.9 999.0 99.0
98 11 08 17 123  5.4  7.6  1.71 10.00  7.08 999 1015.9   9.3  12.9 999.0 99.0
98 11 08 18 121  6.5  8.7  1.65  9.09  6.61 999 1016.1   9.2  12.8 999.0 99.0
98 11 08 19 133  5.2  6.6  1.75 10.00  7.08 999 1016.4   9.7  12.9 999.0 99.0
98 11 08 20 183  3.0  3.8  1.87 10.00  7.83 999 1016.3  10.1  12.9 999.0 99.0
98 11 08 21 188  4.0  5.3  1.74 10.00  7.67 999 1016.2  10.4  13.0 999.0 99.0
98 11 08 22 289  3.6  5.0  2.06 10.00  8.20 999 1016.2  11.4  13.0 999.0 99.0
98 11 08 23 309  3.5  4.5  1.86 10.00  7.74 999 1016.6  11.1  13.0 999.0 99.0
98 11 09 00 314  3.3  4.4  1.96 10.00  8.17 999 1016.8  11.2  13.0 999.0 99.0
98 11 09 01 327  3.2  4.3  1.92 16.67  8.36 999 1017.0  11.3  13.0 999.0 99.0
98 11 09 02 335  3.0  3.9  1.97 16.67  8.74 999 1017.6  11.4  13.0 999.0 99.0
98 11 09 03   3  3.0  4.0  1.67 16.67  8.27 999 1018.0  11.5  13.0 999.0 99.0
98 11 09 04  35  2.1  3.1  1.82 16.67  8.62 999 1018.6  11.2  13.0 999.0 99.0
98 11 09 05 200   .2   .8  1.58  8.33  7.57 999 1018.8  11.1  13.0 999.0 99.0
98 11 09 06 163   .7  1.5  1.73 16.67  8.08 999 1018.8  11.3  13.1 999.0 99.0
98 11 09 07 172  1.2  1.8  1.57 16.67  7.50 999 1019.0  11.4  13.1 999.0 99.0
98 11 09 08 184   .4   .9  1.61 16.67  7.40 999 1019.2  11.4  13.1 999.0 99.0
98 11 09 09 247  2.4  3.3  1.70 16.67  7.35 999 1019.4  11.6  13.1 999.0 99.0
98 11 09 10 266  3.0  3.8  1.62 16.67  6.87 999 1019.7  11.7  13.1 999.0 99.0
98 11 09 11 274  2.3  3.0  1.72 16.67  6.97 999 1019.8  11.6  13.1 999.0 99.0
98 11 09 12 291  1.7  2.6  1.71 16.67  6.81 999 1019.6  11.5  13.1 999.0 99.0
98 11 09 13 282  1.6  2.8  1.84 14.29  7.21 999 1019.6  11.5  13.1 999.0 99.0
98 11 09 14 239  1.2  2.1  1.70 14.29  6.88 999 1019.6  11.5  13.1 999.0 99.0
98 11 09 15 211  2.2  2.9  1.54 14.29  6.45 999 1019.6  11.6  13.1 999.0 99.0
98 11 09 16 160  6.4  8.0  1.62 14.29  6.75 999 1020.1  11.1  13.1 999.0 99.0
98 11 09 17 160  6.3  8.2  1.63 14.29  6.06 999 1020.0  11.6  13.1 999.0 99.0
98 11 09 18 166  6.8  8.3  1.83 14.29  6.70 999 1019.8  11.3  13.1 999.0 99.0
98 11 09 19 156  8.4 10.6  1.77 14.29  6.25 999 1019.6  10.9  13.1 999.0 99.0
98 11 09 20 157  9.0 11.1  1.83 12.50  5.99 999 1019.1  10.8  13.1 999.0 99.0
98 11 09 21 165  8.4  9.8  1.85 12.50  6.08 999 1018.4  11.2  13.1 999.0 99.0
98 11 09 22 169  9.8 11.6  1.75 12.50  5.67 999 1017.6  11.5  13.1 999.0 99.0
98 11 09 23 168  9.5 11.5  1.75 12.50  5.27 999 1017.0  11.4  13.1 999.0 99.0
98 11 10 00 157  7.6  9.0  1.72 12.50  5.43 999 1016.9  11.2  13.1 999.0 99.0
98 11 10 01 187  9.6 10.9  1.57 14.29  5.24 999 1016.3  12.0  13.2 999.0 99.0
98 11 10 02 176 10.0 11.5  1.68 12.50  5.18 999 1015.7  11.8  13.2 999.0 99.0
98 11 10 03 163 11.2 13.4  1.82  5.26  5.31 999 1014.9  11.7  13.2 999.0 99.0
98 11 10 04 162  8.9 10.6  2.05  5.88  5.45 999 1014.5  11.4  13.1 999.0 99.0
98 11 10 05 182 10.9 13.9  1.73  6.25  5.26 999 1014.0  12.2  13.1 999.0 99.0
98 11 10 06 168 11.5 13.7  2.23  6.25  5.51 999 1013.9  11.9  13.1 999.0 99.0
98 11 10 07 177 12.2 15.6  2.56  7.14  5.68 999 1013.6  11.3  13.1 999.0 99.0
98 11 10 08 195 11.8 13.9  2.29  6.67  5.58 999 1013.3  10.5  13.1 999.0 99.0
98 11 10 09 178 12.7 15.6  2.56  6.67  5.53 999 1013.1  10.3  13.1 999.0 99.0
98 11 10 10 170 13.9 16.8  2.80  6.67  5.60 999 1012.4   9.8  13.0 999.0 99.0
98 11 10 11 147 13.8 16.5  3.26  7.14  6.02 999 1011.2   9.4  13.0 999.0 99.0
98 11 10 12 122 12.7 15.1  2.63  7.69  5.65 999 1009.6   9.0  13.0 999.0 99.0
98 11 10 13 123 13.2 15.5  2.53  7.14  5.50 999 1008.5   8.9  12.9 999.0 99.0
98 11 10 14 133 12.4 14.6  2.50  7.69  5.51 999 1008.0   9.2  12.9 999.0 99.0
98 11 10 15 137 12.2 15.3  2.64  7.69  5.59 999 1007.3   9.3  12.9 999.0 99.0
98 11 10 16 146 13.0 16.0  2.85  8.33  5.86 999 1007.1   9.7  12.9 999.0 99.0
98 11 10 17 152 13.7 17.2  3.86  9.09  6.62 999 1006.7   9.8  12.9 999.0 99.0
98 11 10 18 156 11.6 14.3  4.56 10.00  7.19 999 1007.2  10.5  12.9 999.0 99.0
98 11 10 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 11 10 20 154  4.7  6.2  3.56 10.00  7.42 999 1009.3  11.7  13.0 999.0 99.0
98 11 10 21 149  2.9  4.9  3.45 10.00  7.65 999 1009.5  12.8  13.0 999.0 99.0
98 11 10 22 236  6.4  8.1  3.43 10.00  7.57 999 1009.7  12.3  13.1 999.0 99.0
98 11 10 23 154  4.1  5.4  3.35 10.00  7.76 999 1009.8  11.8  13.1 999.0 99.0
98 11 11 00 150  6.3  7.5  3.05 10.00  7.33 999 1010.2  12.1  13.1 999.0 99.0
98 11 11 01 152  7.5  8.9  2.75 10.00  7.23 999 1010.6  11.9  13.1 999.0 99.0
98 11 11 02 176  6.5  8.1  3.11 10.00  7.65 999 1011.7  12.0  13.1 999.0 99.0
98 11 11 03 173  6.1  7.6  3.42 10.00  8.38 999 1012.5  12.2  13.1 999.0 99.0
98 11 11 04 147  6.9  8.7  4.35 12.50  9.38 999 1013.2  12.1  13.1 999.0 99.0
98 11 11 05 145  6.8  8.7  4.05 12.50  9.09 999 1013.9  11.9  13.1 999.0 99.0
98 11 11 06 166  6.3  8.1  4.07 10.00  8.72 999 1014.8  11.9  13.1 999.0 99.0
98 11 11 07 157  6.1  7.8  4.69 12.50  9.36 999 1015.5  11.9  13.1 999.0 99.0
98 11 11 08 148  3.7  6.2 99.00 99.00 99.00 999 1016.7  11.8  13.1 999.0 99.0
98 11 11 09 134  4.1  5.8  4.60 12.50  9.30 999 1016.8  11.3  13.0 999.0 99.0
98 11 11 10 140  3.9  6.3  4.61 12.50  9.16 999 1017.2  11.3  13.0 999.0 99.0
98 11 11 11 152  3.1  5.2  4.11 14.29  8.83 999 1017.7  11.2  13.0 999.0 99.0
98 11 11 12 178  2.8  4.3  3.97 12.50  8.59 999 1018.4  11.2  13.0 999.0 99.0
98 11 11 13 159  2.6  3.9  3.51 14.29  8.22 999 1018.8  11.4  13.0 999.0 99.0
98 11 11 14 144  3.8  5.1  3.23 14.29  8.55 999 1019.0  11.3  13.0 999.0 99.0
98 11 11 15 153  3.2  5.2  2.93 14.29  8.51 999 1019.8  11.2  13.0 999.0 99.0
98 11 11 16 145  3.6  5.1  2.95 14.29  9.18 999 1020.6  11.0  13.0 999.0 99.0
98 11 11 17 152  3.8  5.0  2.73 14.29  9.19 999 1021.3  11.0  13.0 999.0 99.0
98 11 11 18 163  3.7  4.6  2.56 12.50  9.28 999 1021.8  11.2  13.0 999.0 99.0
98 11 11 19 139  4.0  5.4  2.94 14.29  9.83 999 1022.0  10.8  13.1 999.0 99.0
98 11 11 20 159  3.8  5.1  3.23 12.50  9.81 999 1022.1  11.2  13.1 999.0 99.0
98 11 11 21 165  3.4  4.3  3.01 12.50  9.59 999 1022.0  11.4  13.2 999.0 99.0
98 11 11 22 175  3.5  4.6  2.97 12.50  9.24 999 1021.8  11.7  13.2 999.0 99.0
98 11 11 23 196  2.9  3.9  3.06 11.11  9.15 999 1021.8  11.9  13.1 999.0 99.0
98 11 12 00 208  2.7  3.4  2.57 14.29  8.59 999 1022.0  11.9  13.1 999.0 99.0
98 11 12 01 215  2.9  3.9  3.36 11.11  9.05 999 1022.1  11.7  13.1 999.0 99.0
98 11 12 02 244  3.4  4.6  3.08 11.11  8.84 999 1022.9  11.8  13.1 999.0 99.0
98 11 12 03 234  2.1  3.0  2.87 12.50  8.51 999 1023.1  11.9  13.0 999.0 99.0
98 11 12 04 237  2.0  2.9  3.00 11.11  8.27 999 1023.4  12.0  13.0 999.0 99.0
98 11 12 05 176  2.5  3.1  2.73 10.00  8.09 999 1023.0  11.9  13.0 999.0 99.0
98 11 12 06 180  3.8  4.8  2.58 11.11  8.47 999 1023.0  11.9  13.1 999.0 99.0
98 11 12 07 174  4.8  5.9  2.49 11.11  8.49 999 1023.1  11.7  13.1 999.0 99.0
98 11 12 08 183  4.8  5.8  2.44 11.11  8.35 999 1023.5  11.7  13.1 999.0 99.0
98 11 12 09 179  5.7  6.6  2.63 11.11  8.80 999 1023.8  11.5  13.0 999.0 99.0
98 11 12 10 165  6.1  7.3  2.53 11.11  8.48 999 1023.7  10.9  13.1 999.0 99.0
98 11 12 11 165  7.2  8.4  2.48 12.50  8.33 999 1023.5  10.9  13.1 999.0 99.0
98 11 12 12 159  8.1  9.5  2.51 11.11  8.00 999 1022.8  10.6  13.1 999.0 99.0
98 11 12 13 169  8.4  9.9  2.41 12.50  7.51 999 1022.7  11.1  13.0 999.0 99.0
98 11 12 14 172  8.5  9.9  2.49 11.11  7.10 999 1022.9  11.1  13.0 999.0 99.0
98 11 12 15 172  8.8 10.5  2.57 11.11  7.15 999 1022.9  11.0  13.0 999.0 99.0
98 11 12 16 168  9.2 11.0  2.27 11.11  6.47 999 1023.4  11.0  13.0 999.0 99.0
98 11 12 17 167 10.2 12.2  2.18 11.11  6.11 999 1023.3  11.0  13.0 999.0 99.0
98 11 12 18 164 10.2 13.2  2.23  9.09  6.16 999 1023.1  11.0  13.0 999.0 99.0
98 11 12 19 163  9.9 11.7  2.37 12.50  6.18 999 1023.1  11.0  13.0 999.0 99.0
98 11 12 20 170  9.9 11.7  2.54 12.50  6.40 999 1022.8  11.7  13.0 999.0 99.0
98 11 12 21 186 10.2 12.6  2.56 11.11  6.43 999 1022.9  12.4  13.0 999.0 99.0
98 11 12 22 187 10.7 13.1  2.71 12.50  6.50 999 1022.5  12.4  13.0 999.0 99.0
98 11 12 23 190  9.9 12.1  3.14 20.00  6.97 999 1022.8  12.5  13.0 999.0 99.0
98 11 13 00 174 10.8 13.0  2.85 20.00  6.49 999 1021.6  12.4  13.0 999.0 99.0
98 11 13 01 183 11.1 13.0  2.81 20.00  6.62 999 1021.9  12.3  13.1 999.0 99.0
98 11 13 02 175 11.6 14.5  3.03 20.00  6.85 999 1021.2  12.3  13.2 999.0 99.0
98 11 13 03 176 11.6 14.5  3.24 20.00  7.51 999 1021.1  12.4  13.3 999.0 99.0
98 11 13 04 179 12.1 14.3  3.26 20.00  7.15 999 1020.7  12.5  13.4 999.0 99.0
98 11 13 05 177 11.8 15.0  3.09 20.00  7.04 999 1020.0  12.5  13.4 999.0 99.0
98 11 13 06 181 12.1 14.3  3.49 20.00  6.91 999 1020.1  12.6  13.4 999.0 99.0
98 11 13 07 171 13.1 15.9  3.15 16.67  6.67 999 1019.2  12.8  13.4 999.0 99.0
98 11 13 08 180 12.0 14.7  3.72 20.00  7.49 999 1020.0  12.8  13.4 999.0 99.0
98 11 13 09 186 12.1 15.0  3.39  8.33  6.74 999 1020.2  12.9  13.3 999.0 99.0
98 11 13 10 185 11.1 13.9  3.35  9.09  6.81 999 1020.3  12.9  13.3 999.0 99.0
98 11 13 11 178 10.3 12.8  3.44 16.67  7.15 999 1019.8  12.9  13.3 999.0 99.0
98 11 13 12 180 12.1 15.2  3.60  9.09  7.14 999 1018.9  12.8  13.3 999.0 99.0
98 11 13 13 185 11.8 15.4  3.65  9.09  6.84 999 1018.7  12.9  13.3 999.0 99.0
98 11 13 14 186 13.4 16.2  3.89 16.67  6.98 999 1018.3  13.1  13.3 999.0 99.0
98 11 13 15 185 12.2 14.7  3.68  7.14  6.89 999 1018.2  13.1  13.3 999.0 99.0
98 11 13 16 187 12.5 16.0  3.99 16.67  7.26 999 1018.6  13.0  13.3 999.0 99.0
98 11 13 17 186 12.3 14.9  3.86  7.14  6.97 999 1018.8  13.1  13.3 999.0 99.0
98 11 13 18 192 11.8 13.6  3.83 16.67  7.26 999 1019.4  13.1  13.3 999.0 99.0
98 11 13 19 187 12.2 15.9  3.91 10.00  7.16 999 1019.3  13.0  13.3 999.0 99.0
98 11 13 20 186 12.3 14.7  3.78  8.33  7.38 999 1019.2  13.1  13.2 999.0 99.0
98 11 13 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 11 13 22 194  9.7 12.7  3.89 16.67  7.57 999 1019.6  12.9  13.3 999.0 99.0
98 11 13 23 187 10.3 12.6  4.42  9.09  7.78 999 1019.8  13.2  13.3 999.0 99.0
98 11 14 00 176 10.4 12.4  3.93 14.29  7.50 999 1019.6  13.0  13.2 999.0 99.0
98 11 14 01 175 11.1 13.5  3.87 10.00  7.34 999 1019.5  12.9  13.2 999.0 99.0
98 11 14 02 176 11.5 13.7  3.88 14.29  7.27 999 1019.1  12.6  13.2 999.0 99.0
98 11 14 03 177 11.0 12.9  4.19 14.29  7.75 999 1019.1  12.7  13.2 999.0 99.0
98 11 14 04 178 11.3 14.0  3.92 10.00  7.13 999 1018.9  12.8  13.2 999.0 99.0
98 11 14 05 182 11.0 13.0  3.43  9.09  7.07 999 1018.7  12.9  13.2 999.0 99.0
98 11 14 06 182 10.6 12.7  3.86  9.09  7.11 999 1018.5  12.8  13.2 999.0 99.0
98 11 14 07 178  9.4 11.3  3.67 14.29  7.25 999 1018.2  12.8  13.2 999.0 99.0
98 11 14 08 167 10.1 12.4  3.29  9.09  6.87 999 1017.5  12.9  13.2 999.0 99.0
98 11 14 09 167  9.8 11.6  3.06 10.00  7.07 999 1017.1  12.7  13.1 999.0 99.0
98 11 14 10 166  8.9 10.5  3.09 12.50  7.09 999 1016.6  12.6  13.1 999.0 99.0
98 11 14 11 175  9.7 12.0  3.17 12.50  7.19 999 1016.2  12.9  13.2 999.0 99.0
98 11 14 12 170 10.5 13.4  3.06 10.00  7.10 999 1015.0  12.9  13.1 999.0 99.0
98 11 14 13 177 10.3 12.3  2.99 12.50  7.09 999 1014.8  12.9  13.1 999.0 99.0
98 11 14 14 168 10.8 13.0  3.02  9.09  6.79 999 1014.0  12.8  13.1 999.0 99.0
98 11 14 15 170 11.7 14.5  3.12 10.00  6.85 999 1013.2  13.0  13.1 999.0 99.0
98 11 14 16 170 12.5 15.6  3.12 10.00  6.59 999 1013.0  12.7  13.1 999.0 99.0
98 11 14 17 169 12.8 15.3  3.37 11.11  6.82 999 1012.7  12.8  13.0 999.0 99.0
98 11 14 18 174 12.7 15.0  3.44  8.33  6.68 999 1012.3  12.9  13.1 999.0 99.0
98 11 14 19 173 13.8 16.9  3.72  7.14  6.79 999 1011.6  13.0  13.1 999.0 99.0
98 11 14 20 172 14.0 17.2  3.66  7.69  6.74 999 1010.3  13.2  13.1 999.0 99.0
98 11 14 21 175 13.8 17.2  4.27  7.69  7.16 999 1009.4  13.3  13.1 999.0 99.0
98 11 14 22 178 15.3 19.0  4.14  8.33  6.77 999 1008.1  13.2  13.1 999.0 99.0
98 11 14 23 177 16.5 21.4  4.62  8.33  7.15 999 1007.1  12.5  13.1 999.0 99.0
98 11 15 00 174 17.1 21.5  5.04  9.09  7.48 999 1005.8  12.6  13.1 999.0 99.0
98 11 15 01 178 16.5 20.0  5.08  9.09  7.38 999 1005.4  12.6  13.1 999.0 99.0
98 11 15 02 180 15.6 18.9  5.13 10.00  7.55 999 1005.3  12.3  13.1 999.0 99.0
98 11 15 03 178 18.1 22.0  5.42  9.09  7.57 999 1004.7  12.7  13.1 999.0 99.0
98 11 15 04 184 16.2 20.8  6.05 10.00  7.93 999 1004.8  12.7  13.0 999.0 99.0
98 11 15 05 185 15.8 20.5  5.52 10.00  7.69 999 1004.6  12.9  13.0 999.0 99.0
98 11 15 06 181 15.3 20.1  5.00 10.00  7.79 999 1004.5  13.0  13.0 999.0 99.0
98 11 15 07 181 15.4 18.8  5.61 10.00  8.17 999 1004.3  12.9  13.0 999.0 99.0
98 11 15 08 185 14.7 18.8  5.85 10.00  8.33 999 1004.7  13.0  13.0 999.0 99.0
98 11 15 09 189 14.3 17.8  5.50 11.11  8.08 999 1004.8  13.3  13.0 999.0 99.0
98 11 15 10 196 12.8 15.8  4.72 10.00  7.82 999 1005.7  13.7  13.0 999.0 99.0
98 11 15 11 191 10.6 12.6  4.55 10.00  7.68 999 1006.2  13.7  12.9 999.0 99.0
98 11 15 12 198 11.9 14.5  4.53 10.00  7.77 999 1006.4  13.6  12.9 999.0 99.0
98 11 15 13 206 12.5 16.5  4.49 11.11  7.79 999 1007.0  13.5  12.9 999.0 99.0
98 11 15 14 201  9.8 12.5  4.47 11.11  7.93 999 1007.6  13.5  12.9 999.0 99.0
98 11 15 15 203 11.2 13.6  4.05 11.11  7.46 999 1008.1  13.4  12.8 999.0 99.0
98 11 15 16 206 10.2 11.8  3.91 10.00  7.23 999 1009.0  12.9  12.8 999.0 99.0
98 11 15 17 208  9.6 12.1  3.99 10.00  7.61 999 1009.8  13.1  12.8 999.0 99.0
98 11 15 18 197 10.4 12.6  4.11 11.11  7.87 999 1010.5  13.4  12.8 999.0 99.0
98 11 15 19 196 10.0 12.2  3.97 10.00  7.57 999 1011.2  13.5  12.8 999.0 99.0
98 11 15 20 196 10.4 12.4  4.09 11.11  7.62 999 1011.5  13.5  12.8 999.0 99.0
98 11 15 21 200 11.1 13.9  4.28 11.11  7.70 999 1011.1  13.3  12.8 999.0 99.0
98 11 15 22 186 11.0 13.4  3.76 11.11  7.38 999 1010.9  13.6  12.8 999.0 99.0
98 11 15 23 190 11.5 14.7  3.88 11.11  7.46 999 1010.9  13.3  12.8 999.0 99.0
98 11 16 00 215 10.2 12.9  3.62 11.11  7.41 999 1011.9  12.2  12.8 999.0 99.0
98 11 16 01 242  9.4 11.4  3.86 11.11  7.37 999 1012.9  13.4  12.8 999.0 99.0
98 11 16 02 250  9.4 11.2  4.16 11.11  7.89 999 1013.9  13.2  12.8 999.0 99.0
98 11 16 03 251  9.1 11.5  3.57 11.11  7.34 999 1015.1  13.1  12.8 999.0 99.0
98 11 16 04 255  8.0  9.8  3.93 11.11  7.67 999 1015.8  13.1  12.8 999.0 99.0
98 11 16 05 231  6.5  8.0  3.97 11.11  8.04 999 1016.6  12.9  12.8 999.0 99.0
98 11 16 06 234  5.6  7.4  4.36 11.11  8.41 999 1017.2  12.9  12.8 999.0 99.0
98 11 16 07 216  5.3  7.0  4.37 12.50  8.63 999 1017.7  12.8  12.8 999.0 99.0
98 11 16 08 199  5.8  7.4  4.23 11.11  8.45 999 1017.8  12.7  12.8 999.0 99.0
98 11 16 09 192  5.7  7.2  4.72 12.50  8.93 999 1017.9  12.6  12.8 999.0 99.0
98 11 16 10 190  5.3  7.1  4.56 12.50  8.64 999 1018.0  12.6  12.8 999.0 99.0
98 11 16 11 196  4.9  6.2  5.39 12.50  9.50 999 1018.3  12.6  12.8 999.0 99.0
98 11 16 12 189  4.0  5.1  4.61 12.50  8.81 999 1017.8  12.5  12.8 999.0 99.0
98 11 16 13 171  6.1  7.6  4.22 12.50  8.53 999 1017.7  11.9  12.8 999.0 99.0
98 11 16 14 162  6.4  8.0  4.27 12.50  8.66 999 1017.4  11.7  12.8 999.0 99.0
98 11 16 15 160  5.7  7.1  4.08 11.11  8.53 999 1017.3  11.5  12.8 999.0 99.0
98 11 16 16 143  5.1  6.6  3.56 12.50  8.53 999 1016.7  11.4  12.8 999.0 99.0
98 11 16 17 121  4.3  5.8  3.77 12.50  9.00 999 1016.2  11.3  12.8 999.0 99.0
98 11 16 18 101  3.8  5.4  3.46 12.50  8.90 999 1015.2  11.4  12.8 999.0 99.0
98 11 16 19 119  4.0  6.1  3.21 11.11  8.68 999 1015.3  10.9  12.8 999.0 99.0
98 11 16 20 124  4.3  5.7  3.19 12.50  8.85 999 1013.9  11.0  12.8 999.0 99.0
98 11 16 21  37  2.6  3.5  3.20 11.11  8.62 999 1012.8  11.0  12.9 999.0 99.0
98 11 16 22  95  3.9  6.4  3.57 11.11  9.25 999 1011.8  11.1  12.9 999.0 99.0
98 11 16 23  64  2.6  4.3  3.90 11.11  9.40 999 1011.4  11.3  12.9 999.0 99.0
98 11 17 00  27  3.6  5.0  3.74 11.11  9.15 999 1010.6  11.4  12.8 999.0 99.0
98 11 17 01  14  5.3  6.6  3.48 11.11  8.90 999 1010.0  11.8  12.8 999.0 99.0
98 11 17 02   3  7.6  9.0  3.54 11.11  8.93 999 1008.8  11.9  12.8 999.0 99.0
98 11 17 03  14  6.6  8.0  3.74 11.11  8.82 999 1008.8  11.9  12.8 999.0 99.0
98 11 17 04  13  6.2  7.8  3.03 11.11  7.86 999 1008.3  12.0  12.8 999.0 99.0
98 11 17 05  12  6.6  8.1  3.50 11.11  8.49 999 1007.8  11.9  12.8 999.0 99.0
98 11 17 06 360  7.9  9.0  3.05 12.50  7.98 999 1007.1  11.9  12.8 999.0 99.0
98 11 17 07 360  8.8 10.9  3.05 12.50  7.84 999 1006.1  11.9  12.8 999.0 99.0
98 11 17 08 353  9.4 11.0  3.20 14.29  8.12 999 1006.0  11.9  12.8 999.0 99.0
98 11 17 09 347  9.2 10.5  3.36 12.50  8.42 999 1005.7  11.8  12.8 999.0 99.0
98 11 17 10 353  9.0 10.7  3.37 14.29  8.17 999 1005.9  11.9  12.8 999.0 99.0
98 11 17 11 352  9.4 11.2  3.65 14.29  8.60 999 1005.8  11.9  12.8 999.0 99.0
98 11 17 12 344  8.9 10.9  3.64 12.50  8.62 999 1006.2  12.0  12.8 999.0 99.0
98 11 17 13 340  9.5 11.4  3.87 14.29  8.63 999 1006.5  11.9  12.8 999.0 99.0
98 11 17 14 343  9.2 10.6  3.79 14.29  8.72 999 1007.3  11.9  12.8 999.0 99.0
98 11 17 15 335  8.3 10.6  3.76 14.29  8.69 999 1008.4  11.9  12.8 999.0 99.0
98 11 17 16 327  7.3  8.6  3.65 12.50  8.76 999 1009.7  12.0  12.8 999.0 99.0
98 11 17 17 321  5.8  7.3  3.62 12.50  8.83 999 1010.9  12.2  12.8 999.0 99.0
