#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 11 10 02 50 213  5.7  7.2  3.72 12.12  8.07 310 1014.0  11.3  12.7 999.0 99.0 99.00
2008 11 10 03 50 239  7.5  8.7  4.26 12.12  8.53 303 1014.3  11.5  12.7 999.0 99.0 99.00
2008 11 10 04 50 226  6.3  7.7  3.49 11.43  8.04 301 1014.3  11.7  12.7 999.0 99.0 99.00
2008 11 10 05 50 217  7.6  8.9  3.51 11.43  8.18 302 1014.5  11.9  12.7 999.0 99.0 99.00
2008 11 10 06 50 208  7.4  8.9  3.20 10.81  7.85 294 1014.4  11.9  12.7 999.0 99.0 99.00
2008 11 10 07 50 195  7.7 10.0  3.14 11.43  7.73 299 1014.3  11.9  12.7 999.0 99.0 99.00
2008 11 10 08 50 189  8.8 10.6  3.09 10.81  7.59 301 1014.3  12.0  12.7 999.0 99.0 99.00
2008 11 10 09 50 183  9.1 10.9  3.04 10.81  7.26 291 1014.2  12.2  12.7 999.0 99.0 99.00
2008 11 10 10 50 188 10.4 12.5  2.55 10.00  6.64 284 1014.3  11.1  12.7 999.0 99.0 99.00
2008 11 10 11 50 181 10.5 13.0  2.73 10.81  6.48 298 1014.0  11.0  12.7 999.0 99.0 99.00
2008 11 10 12 50 184 10.4 12.9  2.88 10.81  6.43 285 1014.4  11.0  12.7 999.0 99.0 99.00
2008 11 10 13 50 182 10.3 12.3  2.52 10.81  5.97 295 1014.7  10.8  12.6 999.0 99.0 99.00
2008 11 10 14 50 175  9.9 12.9  2.62 10.00  5.78 289 1014.6  11.1  12.6 999.0 99.0 99.00
2008 11 10 15 50 181  9.4 11.5  2.54 10.00  5.81 296 1015.2  11.6  12.7 999.0 99.0 99.00
2008 11 10 16 50 179  4.6  5.6  2.56 10.81  6.08 314 1015.4  12.3  12.7 999.0 99.0 99.00
2008 11 10 17 50 321  8.3 10.1  2.52 10.00  6.34 297 1015.7  12.8  12.7 999.0 99.0 99.00
2008 11 10 18 50 337  8.0  9.3  2.37  6.25  6.20 213 1017.4  12.8  12.7 999.0 99.0 99.00
2008 11 10 19 50 331  6.0  7.0  2.22 10.81  6.27 288 1018.1  12.8  12.7 999.0 99.0 99.00
2008 11 10 20 50 295  4.5  5.4  1.98  9.09  6.36 282 1018.1  12.6  12.7 999.0 99.0 99.00
2008 11 10 21 50 273  3.8  4.7  1.96  9.09  6.64 278 1018.3  12.7  12.7 999.0 99.0 99.00
2008 11 10 22 50 265  2.5  3.3  2.05 14.81  7.22 293 1018.3  12.6  12.7 999.0 99.0 99.00
2008 11 10 23 50 217  3.1  3.8  2.12 10.00  7.31 289 1018.6  12.4  12.7 999.0 99.0 99.00
2008 11 11 00 50 203  3.5  4.3  2.06 10.00  6.94 286 1018.6  12.3  12.7 999.0 99.0 99.00
2008 11 11 01 50 199  4.0  4.8  2.27  8.33  7.29 285 1018.3  12.3  12.7 999.0 99.0 99.00
2008 11 11 02 50 184  5.3  6.3  2.24  9.09  7.21 290 1017.9  12.2  12.6 999.0 99.0 99.00
2008 11 11 03 50 181  5.7  7.0  2.22  8.33  7.18 288 1017.9  12.3  12.7 999.0 99.0 99.00
2008 11 11 04 50 183  8.2  9.3  2.30  9.09  6.89 269 1016.7  12.3  12.7 999.0 99.0 99.00
2008 11 11 05 50 192  8.8 10.5  2.25  9.09  6.50 259 1016.8  12.2  12.7 999.0 99.0 99.00
2008 11 11 06 50 190  8.9 10.4  2.27 10.00  6.28 271 1016.9  12.4  12.7 999.0 99.0 99.00
2008 11 11 07 50 191  9.1 11.2  2.40 12.90  6.43 262 1016.6  12.2  12.7 999.0 99.0 99.00
2008 11 11 08 50 186 10.5 12.5  2.37 10.00  6.19 271 1015.9  12.2  12.6 999.0 99.0 99.00
2008 11 11 09 50 193 11.5 14.8  2.47 10.81  6.16 278 1015.3  12.0  12.6 999.0 99.0 99.00
2008 11 11 10 50 198 12.7 15.6  2.80 11.43  6.26 269 1014.5  11.5  12.6 999.0 99.0 99.00
2008 11 11 11 50 183 14.7 18.2  3.21 10.00  6.23 277 1013.0  11.9  12.6 999.0 99.0 99.00
2008 11 11 12 50 180 15.7 18.9  3.65 10.81  6.44 262 1012.0  11.6  12.6 999.0 99.0 99.00
2008 11 11 13 50 182 17.3 20.7  3.29 10.00  6.15 252 1010.7  11.7  12.6 999.0 99.0 99.00
2008 11 11 14 50 182 17.8 21.4  3.71  7.14  6.23 201 1010.3  11.7  12.5 999.0 99.0 99.00
2008 11 11 15 50 187 16.3 20.1  4.00  7.69  6.51 210 1011.1  11.8  12.5 999.0 99.0 99.00
2008 11 11 16 50 189 15.2 18.5  4.43  7.69  6.94 201 1011.8  12.0  12.5 999.0 99.0 99.00
2008 11 11 17 50 195 13.3 15.9  4.58  7.69  7.03 210 1012.6  12.4  12.5 999.0 99.0 99.00
2008 11 11 18 50 199 11.2 15.7  5.08  9.09  7.71 216 1013.6  12.8  12.4 999.0 99.0 99.00
2008 11 11 19 50 200  9.8 12.0  5.10  9.09  7.93 213 1013.9  12.8  12.4 999.0 99.0 99.00
2008 11 11 20 50 205  8.5 11.2  4.94  9.09  7.96 214 1014.1  12.8  12.5 999.0 99.0 99.00
2008 11 11 21 50 203  7.6  8.9  4.92 12.12  8.24 291 1014.4  12.9  12.5 999.0 99.0 99.00
2008 11 11 22 50 201  8.2  9.8  4.94 12.90  8.64 286 1014.7  12.9  12.5 999.0 99.0 99.00
2008 11 11 23 50 200  8.3 10.1  5.17 12.90  8.67 282 1015.0  13.0  12.5 999.0 99.0 99.00
2008 11 12 00 50 189  8.6 10.1  5.07 13.79  8.79 279 1014.6  13.1  12.6 999.0 99.0 99.00
2008 11 12 01 50 194  9.3 11.3  4.26  9.09  8.05 210 1014.9  13.3  12.6 999.0 99.0 99.00
2008 11 12 02 50 192 11.0 13.0  4.28 12.90  8.26 282 1014.7  13.3  12.5 999.0 99.0 99.00
2008 11 12 03 50 201 10.4 12.5  4.18 12.90  7.71 280 1015.3  13.3  12.5 999.0 99.0 99.00
2008 11 12 04 50 203  9.5 10.9  3.98 12.12  7.89 270 1016.3  13.3  12.5 999.0 99.0 99.00
2008 11 12 05 50 205  9.6 12.0  3.96 12.12  7.63 278 1017.1  13.4  12.5 999.0 99.0 99.00
2008 11 12 06 50 210 10.0 12.2  3.94 13.79  7.48 274 1017.5  13.4  12.5 999.0 99.0 99.00
2008 11 12 07 50 212  9.8 12.0  4.35 12.12  7.96 272 1018.5  13.4  12.5 999.0 99.0 99.00
2008 11 12 08 50 200 10.8 13.3  4.27 12.90  8.13 269 1018.0  13.4  12.5 999.0 99.0 99.00
2008 11 12 09 50 195 11.0 13.0  3.99 11.43  7.52 279 1018.0  13.4  12.5 999.0 99.0 99.00
2008 11 12 10 50 200 10.4 12.6  3.96 12.90  7.63 273 1018.1  13.4  12.5 999.0 99.0 99.00
2008 11 12 11 50 205 10.1 12.2  4.31 12.90  7.83 278 1018.3  13.3  12.5 999.0 99.0 99.00
2008 11 12 12 50 205 10.0 12.4  4.65 12.90  8.38 281 1018.8  13.3  12.5 999.0 99.0 99.00
2008 11 12 13 50 203 10.4 12.6  4.20 12.12  7.72 281 1019.0  13.4  12.5 999.0 99.0 99.00
2008 11 12 14 50 205  9.8 11.5  4.03 12.90  7.55 285 1019.1  13.4  12.5 999.0 99.0 99.00
2008 11 12 15 50 201 10.4 13.0  3.66 12.90  7.39 269 1019.0  13.6  12.5 999.0 99.0 99.00
2008 11 12 16 50 209  9.4 11.4  3.73 12.90  7.34 268 1019.9  13.6  12.5 999.0 99.0 99.00
2008 11 12 17 50 206 10.5 12.8  3.81 12.90  7.36 279 1019.5  13.6  12.5 999.0 99.0 99.00
2008 11 12 18 50 205 10.6 12.7  3.60 10.81  7.22 273 1019.8  13.7  12.5 999.0 99.0 99.00
2008 11 12 19 50 207 10.8 12.8  3.73 12.90  7.44 278 1019.9  13.5  12.5 999.0 99.0 99.00
2008 11 12 20 50 207 10.6 13.4  3.34 12.12  7.13 288 1019.1  13.5  12.5 999.0 99.0 99.00
2008 11 12 21 50 206 11.0 12.9  3.74 12.12  7.36 278 1018.4  13.5  12.5 999.0 99.0 99.00
2008 11 12 22 50 208 11.7 14.3  3.98 12.90  7.49 279 1018.2  13.7  12.5 999.0 99.0 99.00
2008 11 12 23 50 208 12.7 15.5  3.73 12.12  7.17 281 1017.5  13.8  12.5 999.0 99.0 99.00
2008 11 13 00 50 208 12.9 15.4  4.33 12.12  7.41 265 1017.4  13.7  12.5 999.0 99.0 99.00
2008 11 13 01 50 209 12.6 14.9  4.23 12.12  7.14 266 1017.1  13.7  12.5 999.0 99.0 99.00
2008 11 13 02 50 210 12.2 14.3  4.17 10.81  7.03 276 1016.7  13.7  12.5 999.0 99.0 99.00
2008 11 13 03 50 215 11.8 14.0  4.42 12.12  7.34 268 1016.8  13.6  12.5 999.0 99.0 99.00
2008 11 13 04 50 229 10.6 13.0  4.88 12.12  7.95 275 1017.9  13.7  12.5 999.0 99.0 99.00
2008 11 13 05 50 341  4.5  5.7  4.46 11.43  7.77 271 1019.6  12.8  12.5 999.0 99.0 99.00
2008 11 13 06 50 319  3.3  4.9  4.44 12.90  8.35 284 1020.5  12.7  12.6 999.0 99.0 99.00
2008 11 13 07 50 327  4.4  6.0  4.38 12.90  8.51 275 1021.5  12.7  12.7 999.0 99.0 99.00
2008 11 13 08 50 309  4.0  5.5  4.11 12.90  8.41 275 1022.0  12.7  12.7 999.0 99.0 99.00
2008 11 13 09 50 301  3.8  4.9  3.97 12.12  8.56 280 1022.9  12.8  12.7 999.0 99.0 99.00
2008 11 13 10 50 296  3.8  5.0  3.80 13.79  8.69 277 1023.6  12.9  12.7 999.0 99.0 99.00
2008 11 13 11 50 311  5.1  6.7  3.85 12.90  9.19 275 1024.3  13.0  12.7 999.0 99.0 99.00
2008 11 13 12 50 335  6.8  8.1  4.09 12.90  9.44 280 1025.2  12.9  12.6 999.0 99.0 99.00
2008 11 13 13 50 358  9.2 11.1  4.55 12.90 10.03 268 1026.1  12.5  12.6 999.0 99.0 99.00
2008 11 13 14 50   3  9.0 11.2  3.94 12.90  9.10 276 1027.0  12.3  12.5 999.0 99.0 99.00
2008 11 13 15 50 360  8.1  9.7  3.71 12.90  8.68 286 1028.1  12.3  12.5 999.0 99.0 99.00
2008 11 13 16 50 359  7.4  9.3  4.13 12.90  8.83 266 1029.2  12.4  12.5 999.0 99.0 99.00
2008 11 13 17 50  10  7.9  9.5  3.77 12.90  8.21 263 1029.4  12.4  12.4 999.0 99.0 99.00
2008 11 13 18 50   4  6.5  7.4  3.94 12.12  8.36 276 1030.0  12.4  12.5 999.0 99.0 99.00
2008 11 13 19 50  11  7.3  8.7  4.15 12.90  8.78 275 1030.0  12.1  12.5 999.0 99.0 99.00
2008 11 13 20 50  19  8.0  9.5  3.34 12.90  7.68 282 1030.0  12.1  12.5 999.0 99.0 99.00
2008 11 13 21 50  24  8.1 10.6  3.62 12.90  7.84 286 1030.3  11.9  12.5 999.0 99.0 99.00
2008 11 13 22 50  24  8.1  9.7  3.44 12.90  7.77 271 1030.0  11.8  12.5 999.0 99.0 99.00
2008 11 13 23 50  27  7.3  9.1  3.25 12.90  7.83 284 1030.5  11.7  12.6 999.0 99.0 99.00
2008 11 14 00 50  16  7.6  8.8  2.99 12.12  7.73 273 1030.2  11.4  12.6 999.0 99.0 99.00
2008 11 14 01 50  33  8.1  9.7  2.90 13.79  7.93 277 1029.8  11.3  12.6 999.0 99.0 99.00
2008 11 14 02 50  30  7.6  9.3  3.17 13.79  8.18 274 1030.5  11.4  12.6 999.0 99.0 99.00
2008 11 14 03 50  30  8.0  9.5  3.16 12.90  8.17 272 1030.3  11.4  12.6 999.0 99.0 99.00
2008 11 14 04 50  40  7.4  8.6  3.00 13.79  8.31 275 1030.1  11.4  12.6 999.0 99.0 99.00
2008 11 14 05 50  50  5.4  6.5  2.98 12.90  8.37 275 1030.0  11.3  12.5 999.0 99.0 99.00
2008 11 14 06 50  60  4.2  6.1  2.82 13.79  8.60 269 1029.7  11.4  12.5 999.0 99.0 99.00
2008 11 14 07 50  95  5.5  7.2  3.03 12.90  9.25 272 1029.7  10.8  12.5 999.0 99.0 99.00
2008 11 14 08 50 107  5.3  7.0  2.73 12.12  8.73 279 1029.4  10.9  12.5 999.0 99.0 99.00
2008 11 14 09 50  88  4.6  6.2  3.01 12.12  8.92 275 1030.0  10.8  12.5 999.0 99.0 99.00
2008 11 14 10 50  83  4.5  5.9  2.60 11.43  8.45 287 1030.3  10.9  12.4 999.0 99.0 99.00
2008 11 14 11 50  87  4.2  5.4  2.56 12.90  8.03 279 1030.7  10.8  12.4 999.0 99.0 99.00
2008 11 14 12 50 103  4.7  6.6  2.50 12.12  8.37 276 1030.5  10.5  12.4 999.0 99.0 99.00
2008 11 14 13 50 105  3.5  4.7  2.36 12.12  8.15 274 1030.9  10.5  12.4 999.0 99.0 99.00
2008 11 14 14 50  93  3.9  5.2  2.38 12.90  8.08 276 1031.1  10.4  12.4 999.0 99.0 99.00
2008 11 14 15 50 101  3.2  4.3  2.21 12.12  8.12 281 1031.9  10.6  12.5 999.0 99.0 99.00
2008 11 14 16 50 110  3.6  4.6  2.19 13.79  8.43 283 1032.2  11.0  12.6 999.0 99.0 99.00
2008 11 14 17 50 104  4.0  5.1  2.52 12.12  8.84 270 1032.2  11.0  12.7 999.0 99.0 99.00
2008 11 14 18 50 107  2.8  3.8  2.27 13.79  8.77 271 1032.6  11.2  12.7 999.0 99.0 99.00
2008 11 14 19 50 130  2.5  3.7  2.36 13.79  9.25 278 1031.9  11.5  12.8 999.0 99.0 99.00
2008 11 14 20 50  90  1.5  2.7  2.12 12.90  9.21 275 1031.4  12.1  12.8 999.0 99.0 99.00
2008 11 14 21 50   6  1.8  2.3  2.15 12.90  9.59 274 1031.4  12.1  12.8 999.0 99.0 99.00
2008 11 14 22 50  27  1.8  2.4  1.88 12.90  9.28 278 1031.0  12.8  12.8 999.0 99.0 99.00
2008 11 14 23 50  13  3.5  4.0  1.73 12.90  8.94 262 1030.9  12.4  12.7 999.0 99.0 99.00
2008 11 15 00 50   4  3.7  4.5  2.02 12.12  9.88 265 1030.9  12.4  12.7 999.0 99.0 99.00
2008 11 15 01 50  29  5.2  6.3  1.81 16.00  9.68 290 1030.6  12.9  12.6 999.0 99.0 99.00
2008 11 15 02 50  30  6.6  7.7  1.78 12.12  9.25 274 1030.5  12.6  12.6 999.0 99.0 99.00
2008 11 15 03 50  40  5.4  6.4  1.90 16.00  8.84 280 1030.4  12.7  12.6 999.0 99.0 99.00
2008 11 15 04 50  32  5.5  6.4  1.76 13.79  8.49 273 1030.3  12.7  12.7 999.0 99.0 99.00
2008 11 15 05 50  57  4.5  5.6  1.71 14.81  8.30 282 1029.9  12.5  12.7 999.0 99.0 99.00
2008 11 15 06 50  37  3.8  4.4  1.78 14.81  9.13 272 1029.9  12.4  12.7 999.0 99.0 99.00
2008 11 15 07 50  34  3.6  4.3  2.04 12.90  9.91 279 1029.7  12.5  12.7 999.0 99.0 99.00
2008 11 15 08 50  77  3.8  4.9  1.93 12.12  9.78 271 1029.1  12.3  12.7 999.0 99.0 99.00
2008 11 15 09 50  38  2.6  3.5  1.87 12.90  9.89 271 1028.5  12.4  12.7 999.0 99.0 99.00
2008 11 15 10 50  66  3.7  4.6  1.78 12.90 10.00 271 1027.8  12.2  12.7 999.0 99.0 99.00
2008 11 15 11 50  43  3.8  4.6  1.79 12.90 10.37 272 1027.2  12.3  12.6 999.0 99.0 99.00
2008 11 15 12 50  30  3.9  4.6  1.64 13.79 10.27 266 1027.0  12.2  12.5 999.0 99.0 99.00
2008 11 15 13 50  33  4.2  5.1  1.46 12.12  9.78 278 1026.5  12.1  12.5 999.0 99.0 99.00
2008 11 15 14 50  59  4.3  5.3  1.58 12.90 10.11 275 1025.7  12.0  12.5 999.0 99.0 99.00
2008 11 15 15 50  53  4.8  6.1  1.71 13.79 10.10 284 1025.4  12.3  12.4 999.0 99.0 99.00
2008 11 15 16 50  50  3.7  4.6  1.66 12.90  9.64 280 1025.2  12.2  12.5 999.0 99.0 99.00
2008 11 15 17 50  44  2.5  3.3  1.77 12.90  9.65 279 1024.8  12.5  12.5 999.0 99.0 99.00
2008 11 15 18 50  16  4.1  4.8  2.02 12.12 10.18 277 1024.2  12.7  12.7 999.0 99.0 99.00
2008 11 15 19 50  22  5.2  6.2  2.03 12.12  9.92 277 1023.4  12.9  12.8 999.0 99.0 99.00
2008 11 15 20 50  25  3.8  4.6  2.04 12.90  9.78 281 1022.6  12.8  12.8 999.0 99.0 99.00
2008 11 15 21 50   4  3.5  4.2  2.27 12.12 10.26 272 1022.1  12.8  12.8 999.0 99.0 99.00
2008 11 15 22 50  15  4.4  5.0  2.00  9.09  8.85 281 1021.9  12.9  12.8 999.0 99.0 99.00
2008 11 15 23 50  26  3.5  4.3  2.09 13.79  8.99 284 1021.7  12.8  12.8 999.0 99.0 99.00
2008 11 16 00 50 346  6.7  7.8  2.17 11.43  8.99 268 1022.4  13.0  12.8 999.0 99.0 99.00
2008 11 16 01 50  29  7.1  8.8  1.98 12.12  7.67 275 1021.9  13.1  12.7 999.0 99.0 99.00
2008 11 16 02 50  39  6.4  7.8  1.93 11.43  7.41 269 1021.8  13.2  12.7 999.0 99.0 99.00
2008 11 16 03 50  20  4.0  5.0  2.13 11.43  7.76 272 1021.7  12.9  12.7 999.0 99.0 99.00
2008 11 16 04 50   9  5.9  7.4  2.03 12.12  8.21 267 1022.3  13.0  12.7 999.0 99.0 99.00
2008 11 16 05 50  27  6.9  8.1  1.90 10.81  7.59 275 1022.0  12.9  12.6 999.0 99.0 99.00
2008 11 16 06 50  28  6.2  7.4  1.92 10.81  7.12 273 1021.5  12.7  12.6 999.0 99.0 99.00
2008 11 16 07 50  24  4.9  5.7  1.97 12.12  7.54 271 1021.5  12.4  12.6 999.0 99.0 99.00
2008 11 16 08 50  25  4.4  5.3  1.86 10.00  7.60 268 1021.5  12.4  12.6 999.0 99.0 99.00
2008 11 16 09 50  51  3.3  4.3  1.84 12.12  7.80 281 1020.7  12.2  12.6 999.0 99.0 99.00
2008 11 16 10 50  43  2.9  3.5  1.76 12.12  7.97 269 1020.7  12.4  12.5 999.0 99.0 99.00
2008 11 16 11 50  45  2.1  2.7  1.67 11.43  8.24 265 1020.3  12.6  12.5 999.0 99.0 99.00
2008 11 16 12 50  31  2.1  2.8  1.66 10.00  8.27 278 1020.2  12.4  12.4 999.0 99.0 99.00
2008 11 16 13 50  45  3.8  4.5  1.89 12.12  8.51 276 1019.8  12.4  12.4 999.0 99.0 99.00
2008 11 16 14 50  55  2.7  3.3  1.71 10.81  8.02 277 1019.9  12.5  12.4 999.0 99.0 99.00
2008 11 16 15 50  36  3.6  4.4  1.72 10.81  8.24 280 1020.2  12.4  12.4 999.0 99.0 99.00
2008 11 16 16 50  41  3.2  3.8  1.44  9.09  7.68 272 1020.5  13.0  12.5 999.0 99.0 99.00
2008 11 16 17 50  62  2.6  3.5  1.65 12.12  8.23 279 1020.4  12.8  12.6 999.0 99.0 99.00
2008 11 16 18 50  34  2.0  2.5  1.57 12.12  8.12 279 1020.4  13.0  12.6 999.0 99.0 99.00
2008 11 16 19 50  50  2.4  3.0  1.41 10.00  7.73 277 1019.7  13.1  12.7 999.0 99.0 99.00
2008 11 16 20 50  51  2.1  3.1  1.60 10.81  8.00 275 1019.4  13.1  12.8 999.0 99.0 99.00
2008 11 16 21 50  40  1.8  2.5  1.46 11.43  8.19 278 1018.8  13.2  12.9 999.0 99.0 99.00
2008 11 16 22 50  58  2.2  3.3  1.44 10.81  8.36 286 1018.6  13.2  12.8 999.0 99.0 99.00
2008 11 16 23 50  63  2.1  2.6  1.36 11.43  8.68 281 1018.4  13.6  12.8 999.0 99.0 99.00
2008 11 17 00 50  37  1.8  2.8  1.29 10.81  8.38 281 1018.5  13.4  12.7 999.0 99.0 99.00
2008 11 17 01 50  56  2.7  4.5  1.31 10.00  8.51 282 1018.2  13.5  12.7 999.0 99.0 99.00
2008 11 17 02 50 105  4.1  5.0  1.14 12.12  8.60 298 1018.1  14.6  12.6 999.0 99.0 99.00
2008 11 17 03 50 154  1.4  1.9  1.29 10.00  8.66 272 1018.5  13.6  12.6 999.0 99.0 99.00
2008 11 17 04 50  98  0.4  1.3  1.34 10.00  8.47 271 1018.3  13.1  12.6 999.0 99.0 99.00
2008 11 17 05 50 125  1.5  2.3  1.12 10.00  8.39 278 1018.4  13.0  12.6 999.0 99.0 99.00
2008 11 17 06 50 105  1.6  2.8  1.29 11.43  8.78 294 1018.2  13.0  12.6 999.0 99.0 99.00
2008 11 17 07 50 127  3.2  4.0  1.29 10.00  8.69 279 1017.8  12.8  12.5 999.0 99.0 99.00
2008 11 17 08 50 126  3.2  3.8  1.28 10.00  8.44 281 1017.2  13.2  12.5 999.0 99.0 99.00
2008 11 17 09 50 133  3.9  4.8  1.31 10.81  8.34 300 1017.1  12.9  12.6 999.0 99.0 99.00
2008 11 17 10 50 143  4.4  5.4  1.53 10.81  8.29 289 1017.0  13.2  12.6 999.0 99.0 99.00
2008 11 17 11 50 160  3.5  4.2  1.26 10.00  7.87 289 1017.1  13.0  12.5 999.0 99.0 99.00
2008 11 17 12 50 159  5.3  6.1  1.33 10.00  8.15 297 1017.2  13.3  12.5 999.0 99.0 99.00
2008 11 17 13 50 167  5.8  7.2  1.15 10.81  7.76 278 1017.3  14.5  12.6 999.0 99.0 99.00
2008 11 17 14 50 168  7.9  9.5  1.22 10.00  6.77 285 1017.2  14.4  12.6 999.0 99.0 99.00
2008 11 17 15 50 181  7.7  9.2  1.23 10.00  5.63 279 1017.8  13.8  12.6 999.0 99.0 99.00
2008 11 17 16 50 177  8.8 10.5  1.42 10.81  5.68 292 1017.8  13.6  12.6 999.0 99.0 99.00
2008 11 17 17 50 177  9.4 11.4  1.43 10.00  5.26 273 1018.3  13.7  12.7 999.0 99.0 99.00
2008 11 17 18 50 174  7.8  9.1  1.39 10.00  4.98 294 1018.7  14.2  12.7 999.0 99.0 99.00
2008 11 17 19 50 169  7.7  9.1  1.37 10.00  5.38 289 1018.3  14.1  12.6 999.0 99.0 99.00
2008 11 17 20 50 179  6.2  7.1  1.40 10.00  5.45 286 1018.6  14.2  12.6 999.0 99.0 99.00
2008 11 17 21 50 186  6.0  6.9  1.47 10.00  5.95 270 1018.6  14.0  12.6 999.0 99.0 99.00
2008 11 17 22 50 201  5.2  6.4  1.41 10.00  6.02 278 1018.9  13.3  12.7 999.0 99.0 99.00
2008 11 17 23 50 209  3.7  5.0  1.34  9.09  6.35 272 1019.3  13.1  12.8 999.0 99.0 99.00
2008 11 18 00 50 179  4.1  4.8  1.36 10.00  6.57 272 1019.5  12.9  12.8 999.0 99.0 99.00
2008 11 18 01 50 185  5.4  6.6  1.36 10.00  6.75 263 1019.8  13.0  12.8 999.0 99.0 99.00
2008 11 18 02 50 174  5.7  7.2  1.22  9.09  6.20 269 1019.9  13.0  12.7 999.0 99.0 99.00
2008 11 18 03 50 167  6.4  7.3  1.27 10.00  6.05 269 1019.9  12.7  12.5 999.0 99.0 99.00
2008 11 18 04 50 176  5.9  7.0  1.43 10.81  6.34 267 1020.4  12.7  12.5 999.0 99.0 99.00
2008 11 18 05 50 178  6.8  8.0  1.36 10.00  5.88 272 1020.8  12.6  12.5 999.0 99.0 99.00
2008 11 18 06 50 176  6.7  7.8  1.26 10.81  5.48 290 1021.0  12.6  12.4 999.0 99.0 99.00
2008 11 18 07 50 183  5.8  6.9  1.33 10.81  5.63 271 1021.4  12.4  12.4 999.0 99.0 99.00
2008 11 18 08 50 190  5.3  6.4  1.21 10.00  5.63 260 1021.5  12.4  12.4 999.0 99.0 99.00
2008 11 18 09 50 186  5.1  5.9  1.20 10.81  5.62 262 1021.5  12.4  12.5 999.0 99.0 99.00
2008 11 18 10 50 200  3.7  4.5  1.17  9.09  5.53 269 1022.1  12.5  12.7 999.0 99.0 99.00
2008 11 18 11 50 274  1.7  2.9  1.12 10.81  5.59 260 1022.1  12.5  12.8 999.0 99.0 99.00
2008 11 18 12 50 302  0.7  1.0  1.13 10.00  6.30 262 1022.2  12.4  12.8 999.0 99.0 99.00
2008 11 18 13 50 320  2.1  2.8  1.05 10.00  6.43 269 1022.7  12.5  12.8 999.0 99.0 99.00
2008 11 18 14 50  15  9.1 10.9  1.03  9.09  6.21 265 1022.6  11.8  12.8 999.0 99.0 99.00
2008 11 18 15 50  16  9.0 10.6  1.42 11.43  4.99 282 1023.2  11.7  12.8 999.0 99.0 99.00
2008 11 18 16 50  25  8.6 10.1  1.45 10.00  5.08 294 1024.0  11.8  12.7 999.0 99.0 99.00
2008 11 18 17 50  26  8.9 10.5  1.75 10.00  5.21 301 1024.3  11.7  12.6 999.0 99.0 99.00
2008 11 18 18 50  21  8.9 10.0  1.93  5.56  5.32 333 1024.3  11.8  12.6 999.0 99.0 99.00
2008 11 18 19 50  20  9.4 11.0  1.85 10.00  5.43 297 1023.7  11.9  12.6 999.0 99.0 99.00
2008 11 18 20 50  25  8.5 10.3  1.95  5.56  5.31 338 1023.2  11.8  12.6 999.0 99.0 99.00
2008 11 18 21 50  22  9.2 11.0  1.98  9.09  5.62 287 1022.8  11.6  12.6 999.0 99.0 99.00
2008 11 18 22 50  22  8.9 10.9  1.97 10.00  5.37 297 1022.3  11.5  12.6 999.0 99.0 99.00
2008 11 18 23 50  25  9.2 10.7  1.97  5.88  5.50 322 1022.2  11.5  12.6 999.0 99.0 99.00
2008 11 19 00 50  24  9.1 10.5  2.07  9.09  5.72 290 1021.9  11.5  12.6 999.0 99.0 99.00
2008 11 19 01 50  22  9.1 10.5  1.96  5.56  5.34 340 1021.7  11.5  12.6 999.0 99.0 99.00
2008 11 19 02 50  25  9.0 11.0  2.00  6.25  5.55 322 1021.4  11.5  12.6 999.0 99.0 99.00
2008 11 19 03 50  25  8.6 10.3  2.01  6.67  5.49 334 1021.1  11.5  12.6 999.0 99.0 99.00
2008 11 19 04 50  32  7.3  8.3  1.81  5.88  5.47 340 1021.1  11.6  12.6 999.0 99.0 99.00
2008 11 19 05 50  34  5.1  6.0  1.75  6.25  5.46 327 1021.1  11.9  12.6 999.0 99.0 99.00
2008 11 19 06 50  29  4.6  5.3  1.76  9.09  5.76 292 1020.8  11.9  12.6 999.0 99.0 99.00
2008 11 19 07 50  28  3.6  4.1  1.52  6.25  5.64 329 1020.4  11.9  12.6 999.0 99.0 99.00
2008 11 19 08 50  67  2.0  2.7  1.45  9.09  5.81 286 1020.0  12.1  12.6 999.0 99.0 99.00
2008 11 19 09 50 115  3.2  4.0  1.52  9.09  5.86 307 1019.3  12.1  12.6 999.0 99.0 99.00
2008 11 19 10 50 126  3.7  4.4  1.40  9.09  6.12 298 1019.4  12.1  12.6 999.0 99.0 99.00
2008 11 19 11 50 141  3.5  4.2  1.35  8.33  6.03 306 1019.2  12.1  12.6 999.0 99.0 99.00
2008 11 19 12 50 136  3.3  4.0  1.48  8.33  6.45 309 1019.1  12.1  12.6 999.0 99.0 99.00
2008 11 19 13 50 136  3.7  4.5  1.64  9.09  6.45 316 1019.2  12.0  12.6 999.0 99.0 99.00
2008 11 19 14 50 166  5.3  6.5  1.35  8.33  6.22 316 1019.1  11.9  12.7 999.0 99.0 99.00
2008 11 19 15 50 162  6.4  7.8  1.54  9.09  6.01 310 1019.4  11.8  12.7 999.0 99.0 99.00
2008 11 19 16 50 161  7.6  9.5  1.32  8.33  5.37 312 1019.7  11.7  12.7 999.0 99.0 99.00
