#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 06 05 02 50   1  3.7  4.4  2.49  8.33  8.10 207 1018.8  12.6  13.1 999.0 99.0 99.00
2010 06 05 03 50   5  3.8  4.6  2.38 10.81  8.01 275 1019.0  12.4  12.9 999.0 99.0 99.00
2010 06 05 04 50  11  3.7  4.7  2.24 10.81  8.06 275 1019.5  12.3  12.7 999.0 99.0 99.00
2010 06 05 05 50   7  3.5  4.3  2.19 10.81  8.03 281 1020.0  12.3  12.8 999.0 99.0 99.00
2010 06 05 06 50  18  3.6  4.3  2.07 11.43  8.03 283 1020.1  12.2  12.7 999.0 99.0 99.00
2010 06 05 07 50  11  3.9  4.7  2.23 10.81  8.20 288 1020.2  12.2  12.8 999.0 99.0 99.00
2010 06 05 08 50  19  4.0  4.6  2.33  8.33  8.00 243 1020.4  12.1  12.7 999.0 99.0 99.00
2010 06 05 09 50  27  4.7  5.8  2.36  9.09  8.16 270 1020.2  12.1  12.7 999.0 99.0 99.00
2010 06 05 10 50  25  5.2  6.7  1.97 10.81  7.45 279 1020.1  12.2  12.8 999.0 99.0 99.00
2010 06 05 11 50  29  5.5  6.7  2.09 10.81  7.54 292 1020.0  12.0  12.7 999.0 99.0 99.00
2010 06 05 12 50  35  5.2  6.2  1.94 10.00  7.13 275 1020.1  12.0  12.6 999.0 99.0 99.00
2010 06 05 13 50  28  5.5  6.6  1.87 10.81  6.85 279 1020.3  12.0  12.5 999.0 99.0 99.00
2010 06 05 14 50  32  5.4  6.4  1.76 10.81  6.77 278 1020.3  12.0  12.4 999.0 99.0 99.00
2010 06 05 15 50  46  4.0  4.7  1.70 10.81  6.96 270 1020.2  11.9  12.5 999.0 99.0 99.00
2010 06 05 16 50  33  3.7  4.6  1.65 10.81  7.04 277 1019.9  12.0  12.6 999.0 99.0 99.00
2010 06 05 17 50  28  4.6  5.6  1.74 10.81  7.57 279 1019.3  12.2  12.8 999.0 99.0 99.00
2010 06 05 18 50  27  5.2  6.1  1.49 10.00  6.89 275 1018.9  12.5  13.0 999.0 99.0 99.00
2010 06 05 19 50  26  5.4  6.3  1.62 10.00  7.38 262 1018.4  12.9  13.2 999.0 99.0 99.00
2010 06 05 20 50   6  5.0  6.0  1.57 10.81  7.64 278 1018.0  13.2  13.5 999.0 99.0 99.00
2010 06 05 21 50  11  4.9  5.9  1.69 10.81  7.84 287 1017.6  13.4  13.8 999.0 99.0 99.00
2010 06 05 22 50   2  4.1  4.8  1.83 10.81  7.93 293 1017.7  13.5  13.9 999.0 99.0 99.00
2010 06 05 23 50  24  3.8  4.6  1.76 10.81  7.90 289 1017.2  13.7  13.9 999.0 99.0 99.00
2010 06 06 00 50  32  3.2  4.0  1.99 10.00  8.34 285 1016.9  13.8  13.9 999.0 99.0 99.00
2010 06 06 01 50  32  2.6  3.3  1.98 10.00  8.04 282 1016.7  13.7  13.7 999.0 99.0 99.00
2010 06 06 02 50  50  2.2  3.0  1.92 10.81  8.04 288 1016.4  13.8  13.6 999.0 99.0 99.00
2010 06 06 03 50  50  2.3  3.3  1.85 10.00  7.95 279 1015.7  13.7  13.4 999.0 99.0 99.00
2010 06 06 04 50  68  2.2  2.9  1.72 10.00  7.96 284 1015.5  13.9  13.3 999.0 99.0 99.00
2010 06 06 05 50 115  2.4  3.3  1.64 10.00  7.76 281 1015.5  14.1  13.7 999.0 99.0 99.00
2010 06 06 06 50 177  0.6  1.2  1.55 10.00  7.87 283 1015.2  14.2  13.7 999.0 99.0 99.00
2010 06 06 07 50 212  2.6  3.4  1.39 10.00  7.85 278 1015.4  14.0  13.7 999.0 99.0 99.00
2010 06 06 08 50 199  2.5  3.3  1.50  9.09  8.20 272 1015.5  13.9  13.7 999.0 99.0 99.00
2010 06 06 09 50 178  2.4  3.0  1.43 11.43  8.18 301 1015.3  13.7  13.7 999.0 99.0 99.00
2010 06 06 10 50 167  4.5  5.5  1.55 10.81  8.51 291 1015.1  13.5  13.7 999.0 99.0 99.00
2010 06 06 11 50 178  3.8  4.9  1.40 10.00  7.94 274 1014.8  13.1  13.6 999.0 99.0 99.00
2010 06 06 12 50 175  2.9  4.7  1.45 10.81  7.89 297 1015.0  13.2  13.5 999.0 99.0 99.00
2010 06 06 13 50 173  3.8  4.8  1.30 10.81  7.77 287 1015.0  13.3  13.5 999.0 99.0 99.00
2010 06 06 14 50 165  4.6  5.5  1.38 10.00  7.61 283 1014.8  13.2  13.4 999.0 99.0 99.00
2010 06 06 15 50 178  5.9  7.1  1.52 10.00  7.75 280 1014.8  13.1  13.1 999.0 99.0 99.00
2010 06 06 16 50 183  5.2  6.2  1.40 10.00  6.99 297 1014.8  13.0  12.8 999.0 99.0 99.00
2010 06 06 17 50 169  4.3  5.4  1.40 10.00  6.87 290 1014.7  13.0  12.8 999.0 99.0 99.00
2010 06 06 18 50 178  5.5  6.7  1.37 10.00  6.93 291 1015.1  13.3  12.8 999.0 99.0 99.00
2010 06 06 19 50 195  4.7  5.6  1.28  9.09  6.47 282 1015.6  13.4  12.9 999.0 99.0 99.00
2010 06 06 20 50 202  4.4  5.1  1.31 10.00  6.34 286 1016.2  13.4  12.9 999.0 99.0 99.00
2010 06 06 21 50 232  3.4  3.9  1.37  9.09  5.99 286 1016.6  13.3  13.0 999.0 99.0 99.00
2010 06 06 22 50 281  3.5  4.2 99.00 99.00 99.00 999 1017.2  13.4  13.1 999.0 99.0 99.00
2010 06 06 23 50 297  3.4  4.2  1.47  9.09  5.91 283 1017.9  13.2  13.2 999.0 99.0 99.00
2010 06 07 00 50 286  4.6  5.4  1.50 10.00  6.10 280 1018.4  13.3  13.2 999.0 99.0 99.00
2010 06 07 01 50 274  2.2  2.9  1.37 10.00  6.30 281 1018.8  13.3  13.2 999.0 99.0 99.00
2010 06 07 02 50 265  1.7  2.2  1.30 10.00  6.07 290 1019.3  13.2  13.2 999.0 99.0 99.00
2010 06 07 03 50 257  1.8  2.2  1.35 10.00  6.14 282 1019.8  13.2  13.2 999.0 99.0 99.00
2010 06 07 04 50 254  1.1  1.4  1.21 10.00  6.16 264 1020.3  13.2  13.2 999.0 99.0 99.00
2010 06 07 05 50 215  1.2  1.7  1.31 10.00  6.45 278 1020.6  13.2  13.2 999.0 99.0 99.00
2010 06 07 06 50 228  1.7  2.2  1.34 10.00  6.57 291 1020.9  13.1  13.2 999.0 99.0 99.00
2010 06 07 07 50 214  1.1  1.5  1.28 10.00  6.46 282 1021.0  13.2  13.2 999.0 99.0 99.00
2010 06 07 08 50 235  0.4  0.7  1.18  9.09  6.35 294 1021.1  13.1  13.3 999.0 99.0 99.00
2010 06 07 09 50 222  0.9  1.2  1.30  9.09  6.50 277 1021.3  12.8  13.3 999.0 99.0 99.00
2010 06 07 10 50 263  2.7  3.6  1.34  9.09  6.60 279 1021.4  13.0  13.3 999.0 99.0 99.00
2010 06 07 11 50 283  4.1  4.9  1.36  9.09  6.43 290 1021.6  12.9  13.3 999.0 99.0 99.00
2010 06 07 12 50 302  2.2  2.8  1.45  9.09  6.45 285 1022.0  13.0  13.1 999.0 99.0 99.00
2010 06 07 13 50 336  2.6  3.0  1.33  9.09  6.36 287 1022.5  12.8  13.1 999.0 99.0 99.00
2010 06 07 14 50 311  1.7  2.3  1.38  9.09  6.28 284 1022.8  12.9  13.2 999.0 99.0 99.00
2010 06 07 15 50 289  1.2  1.7  1.36  9.09  6.22 277 1023.5  12.4  13.3 999.0 99.0 99.00
2010 06 07 16 50 340  2.4  2.9  1.38  9.09  6.49 280 1023.5  12.9  13.4 999.0 99.0 99.00
2010 06 07 17 50 311  1.7  2.2  1.32  7.69  6.38 262 1023.6  13.0  13.7 999.0 99.0 99.00
2010 06 07 18 50 312  2.0  2.6  1.45  8.33  6.44 247 1024.0  13.3  14.2 999.0 99.0 99.00
2010 06 07 19 50 277  2.9  3.5  1.38  7.69  6.63 260 1024.5  13.3  14.3 999.0 99.0 99.00
2010 06 07 20 50 302  3.2  3.7  1.47  9.09  6.77 277 1024.2  13.6  14.4 999.0 99.0 99.00
2010 06 07 21 50 319  3.5  4.3  1.34  9.09  6.74 266 1023.8  13.9  14.3 999.0 99.0 99.00
2010 06 07 22 50 352  4.4  5.1  1.30  7.69  6.74 251 1023.5  14.4  14.4 999.0 99.0 99.00
2010 06 07 23 50   3  5.0  6.2  1.36  8.33  6.64 268 1023.0  14.4  14.2 999.0 99.0 99.00
2010 06 08 00 50   2  5.6  6.5  1.38  8.33  6.60 263 1022.6  14.3  14.2 999.0 99.0 99.00
2010 06 08 01 50 359  5.8  6.8  1.35  9.09  5.90 282 1022.4  14.1  13.9 999.0 99.0 99.00
2010 06 08 02 50 355  6.3  7.4  1.33  7.14  5.45 269 1022.0  14.0  13.9 999.0 99.0 99.00
2010 06 08 03 50   5  7.2  8.4  1.51  9.09  5.53 264 1021.3  13.6  13.6 999.0 99.0 99.00
2010 06 08 04 50   4  7.1  8.5  1.54  7.69  5.17 275 1021.5  13.5  13.5 999.0 99.0 99.00
2010 06 08 05 50   6  7.8  9.6  1.57  9.09  5.08 275 1021.3  13.4  13.1 999.0 99.0 99.00
2010 06 08 06 50   5  7.7  9.3  1.70  7.69  5.25 280 1021.2  13.3  13.3 999.0 99.0 99.00
2010 06 08 07 50   4  7.9  9.3  1.73  9.09  5.29 286 1020.5  13.3  13.5 999.0 99.0 99.00
2010 06 08 08 50  14  8.2  9.8  1.52  8.33  5.04 279 1019.5  13.3  13.5 999.0 99.0 99.00
2010 06 08 09 50  20  7.8 10.0  1.51  7.14  4.80 283 1018.8  13.3  13.5 999.0 99.0 99.00
2010 06 08 10 50  21  7.8  9.3  1.65  7.69  5.00 286 1018.1  13.3  13.5 999.0 99.0 99.00
2010 06 08 11 50  24  7.6  9.1  1.51  4.76  4.78 359 1017.6  13.2  13.4 999.0 99.0 99.00
2010 06 08 12 50  29  6.5  7.9  1.51  8.33  4.83 294 1017.2  13.1  13.3 999.0 99.0 99.00
2010 06 08 13 50  22  5.3  6.0  1.34  8.33  4.90 298 1016.6  13.0  13.3 999.0 99.0 99.00
2010 06 08 14 50  33  5.4  6.6  1.35  7.69  4.94 283 1016.1  13.0  13.3 999.0 99.0 99.00
2010 06 08 15 50  33  4.5  5.3  1.32  7.69  5.20 288 1015.8  13.2  13.3 999.0 99.0 99.00
2010 06 08 16 50  31  4.1  5.0  1.23  7.69  5.10 285 1015.3  13.3  13.4 999.0 99.0 99.00
2010 06 08 17 50  14  3.7  4.3  1.32  7.69  5.42 289 1015.3  13.3  13.4 999.0 99.0 99.00
2010 06 08 18 50  47  3.2  3.8  1.18  7.69  5.44 295 1014.4  13.4  13.5 999.0 99.0 99.00
2010 06 08 19 50   2  1.1  1.4  1.20  7.69  5.50 282 1014.3  13.8  13.8 999.0 99.0 99.00
2010 06 08 20 50 184  0.3  0.7  1.11  7.14  5.49 298 1014.0  14.0  14.0 999.0 99.0 99.00
2010 06 08 21 50 199  2.8  3.4  1.17  7.69  5.61 286 1014.0  13.8  14.2 999.0 99.0 99.00
2010 06 08 22 50 206  4.6  5.4  1.16  7.69  5.60 301 1013.9  14.0  14.1 999.0 99.0 99.00
2010 06 08 23 50 208  5.1  6.2  1.07  7.69  5.53 304 1013.9  13.8  13.9 999.0 99.0 99.00
2010 06 09 00 50 198  5.4  6.2  1.09  7.69  4.99 291 1013.3  13.5  13.8 999.0 99.0 99.00
2010 06 09 01 50 210  5.0  5.7  1.05  7.69  4.68 286 1012.9  13.0  13.6 999.0 99.0 99.00
2010 06 09 02 50 230  5.0  6.3  1.09  7.69  5.09 295 1012.7  12.1  13.6 999.0 99.0 99.00
2010 06 09 03 50 188  5.2  6.6  1.02  7.69  5.26 301 1012.1  12.6  13.7 999.0 99.0 99.00
2010 06 09 04 50 199  9.3 11.0  1.15  7.69  4.72 289 1012.0  12.4  13.6 999.0 99.0 99.00
2010 06 09 05 50 190  8.7 10.3  1.32  7.69  4.65 304 1011.5  12.4  13.6 999.0 99.0 99.00
2010 06 09 06 50 195 10.6 13.4  1.33  4.17  4.37 190 1010.6  12.7  13.4 999.0 99.0 99.00
2010 06 09 07 50 186 12.2 15.0  1.87  5.26  4.71 192 1009.6  12.7  13.3 999.0 99.0 99.00
2010 06 09 08 50 182 13.2 15.8  2.18  5.88  5.09 192 1008.8  12.6  13.2 999.0 99.0 99.00
2010 06 09 09 50 180 11.8 14.2  2.62  6.67  5.42 197 1008.5  12.6  13.2 999.0 99.0 99.00
2010 06 09 10 50 189 11.8 14.2  2.97  7.69  5.81 202 1008.0  13.1  13.0 999.0 99.0 99.00
2010 06 09 11 50 217  8.7 11.5  3.03  7.69  6.09 202 1008.1  12.4  12.9 999.0 99.0 99.00
2010 06 09 12 50 211  7.8  9.7  2.93  8.33  6.08 198 1008.7  12.6  12.9 999.0 99.0 99.00
2010 06 09 13 50 204 10.2 12.0  2.56  7.69  5.90 202 1008.6  12.8  12.9 999.0 99.0 99.00
2010 06 09 14 50 196  9.1 11.0  2.40  8.33  5.75 198 1009.0  12.6  12.8 999.0 99.0 99.00
2010 06 09 15 50 199  9.8 12.0  2.42  8.33  5.80 197 1009.4  12.6  12.9 999.0 99.0 99.00
2010 06 09 16 50 197 11.9 13.8  2.10  8.33  5.43 195 1009.3  12.6  12.9 999.0 99.0 99.00
2010 06 09 17 50 191 11.3 14.8  2.27  7.14  5.42 202 1009.5  12.6  12.9 999.0 99.0 99.00
2010 06 09 18 50 198 12.3 14.8  2.66  7.69  5.63 201 1010.0  12.8  12.9 999.0 99.0 99.00
2010 06 09 19 50 236  7.6  9.0  2.49  8.33  5.64 201 1011.4  13.0  12.8 999.0 99.0 99.00
2010 06 09 20 50 232  6.2  7.4 99.00 99.00 99.00 999 1012.2  13.0  12.8 999.0 99.0 99.00
2010 06 09 21 50 257  8.5  9.9  2.72  8.33  6.30 189 1012.9  12.4  12.8 999.0 99.0 99.00
2010 06 09 22 50 302 10.2 11.9  2.46  8.33  5.96 195 1014.0  12.6  12.7 999.0 99.0 99.00
2010 06 09 23 50 302  8.8 10.7  2.46  8.33  6.08 183 1015.0  12.6  12.7 999.0 99.0 99.00
2010 06 10 00 50 292  6.4  8.0  2.40  8.33  6.00 195 1015.6  12.5  12.7 999.0 99.0 99.00
2010 06 10 01 50 288  7.3  8.5  2.27  8.33  6.00 209 1015.9  12.7  12.7 999.0 99.0 99.00
2010 06 10 02 50 271  6.4  7.6  2.36  8.33  6.19 220 1016.4  12.6  12.8 999.0 99.0 99.00
2010 06 10 03 50 270  5.4  7.2 99.00 99.00 99.00 999 1016.9  12.6  12.8 999.0 99.0 99.00
2010 06 10 04 50 276  5.7  7.4  2.47  9.09  6.60 224 1017.0  12.6  12.9 999.0 99.0 99.00
2010 06 10 05 50 321  6.9  9.0  2.33 12.12  6.42 227 1017.4  12.0  12.9 999.0 99.0 99.00
2010 06 10 06 50 300  7.9  9.9 99.00 99.00 99.00 999 1017.7  12.5  12.9 999.0 99.0 99.00
2010 06 10 07 50 297  8.6 10.3  2.42 10.00  6.12 233 1017.9  12.6  12.9 999.0 99.0 99.00
2010 06 10 08 50 299  8.5 10.8  2.65 11.43  6.42 237 1018.4  12.6  12.9 999.0 99.0 99.00
2010 06 10 09 50 307  8.9 10.5  2.70 11.43  6.30 229 1018.9  12.6  12.9 999.0 99.0 99.00
2010 06 10 10 50 301  8.7 10.7  2.61 11.43  6.16 258 1019.4  12.4  12.8 999.0 99.0 99.00
2010 06 10 11 50 309  8.5 10.4  2.68 10.81  6.38 256 1019.7  12.4  12.8 999.0 99.0 99.00
2010 06 10 12 50 303  7.9  9.6  2.85  8.33  6.47 248 1020.3  12.3  12.7 999.0 99.0 99.00
2010 06 10 13 50 305  8.0  9.5  2.86 10.81  6.67 250 1020.7  12.3  12.7 999.0 99.0 99.00
2010 06 10 14 50 299  6.9  8.0  2.74 10.00  6.62 241 1021.0  12.3  12.6 999.0 99.0 99.00
2010 06 10 15 50 300  7.1  8.4  2.64 10.00  6.64 256 1021.4  12.5  12.6 999.0 99.0 99.00
2010 06 10 16 50 300  8.8 10.0  2.50 10.00  6.52 258 1022.0  11.9  12.6 999.0 99.0 99.00
2010 06 10 17 50 320  6.8  8.6  2.88 10.00  6.77 265 1022.6  11.1  12.6 999.0 99.0 99.00
2010 06 10 18 50 313  7.2  8.8  3.18  9.09  7.07 281 1023.1  12.1  12.6 999.0 99.0 99.00
2010 06 10 19 50 335  8.8 10.6  2.79  9.09  6.61 280 1023.9  10.7  12.7 999.0 99.0 99.00
2010 06 10 20 50 322  6.7  8.6  2.68  9.09  6.59 274 1024.4  11.9  12.7 999.0 99.0 99.00
2010 06 10 21 50 314  7.6  9.6  2.92  9.09  6.72 283 1024.8  12.4  12.7 999.0 99.0 99.00
2010 06 10 22 50 310  7.9  9.5 99.00 99.00 99.00 999 1025.1  12.5  12.8 999.0 99.0 99.00
2010 06 10 23 50 313  6.8  8.9  3.20  9.09  6.87 289 1025.4  12.4  12.9 999.0 99.0 99.00
2010 06 11 00 50 303  7.1  8.6 99.00 99.00 99.00 999 1025.5  12.2  12.8 999.0 99.0 99.00
2010 06 11 01 50 324  7.7  9.6  2.79  9.09  6.62 298 1025.9  12.1  12.9 999.0 99.0 99.00
2010 06 11 02 50 327  6.8  8.2  2.84  9.09  6.65 295 1026.0  12.2  12.8 999.0 99.0 99.00
2010 06 11 03 50 330  6.9  8.3  2.82  9.09  6.67 303 1026.2  12.2  13.0 999.0 99.0 99.00
2010 06 11 04 50 333  6.4  7.3  2.63  9.09  6.52 300 1026.8  11.9  13.1 999.0 99.0 99.00
2010 06 11 05 50 326  7.4  9.2  2.44  9.09  6.47 289 1027.3  11.7  13.1 999.0 99.0 99.00
2010 06 11 06 50 330  8.0  9.3  2.52  9.09  6.45 310 1027.4  11.3  13.1 999.0 99.0 99.00
2010 06 11 07 50 356  6.2  7.5  2.27  9.09  6.35 286 1027.5  11.3  13.1 999.0 99.0 99.00
2010 06 11 08 50 338  4.9  6.7  2.42 10.00  6.55 309 1027.8  10.9  13.1 999.0 99.0 99.00
2010 06 11 09 50 354  7.9  9.1  2.42  9.09  6.68 300 1027.5  10.7  13.1 999.0 99.0 99.00
2010 06 11 10 50   5  3.6  4.7  2.47 10.00  6.83 322 1027.6  11.4  13.0 999.0 99.0 99.00
2010 06 11 11 50 360  5.1  6.1  2.18 10.81  6.61 334 1027.8  11.9  12.9 999.0 99.0 99.00
2010 06 11 12 50 346  5.6  6.7  2.25 10.00  6.79 321 1028.2  12.0  12.8 999.0 99.0 99.00
2010 06 11 13 50   7  6.3  7.7  2.32 10.00  6.65 326 1028.5  12.0  12.9 999.0 99.0 99.00
2010 06 11 14 50   9  7.4  8.7  2.47 10.00  6.70 332 1028.5  11.9  12.8 999.0 99.0 99.00
2010 06 11 15 50   5  6.6  7.8  2.24  9.09  6.48 333 1028.8  11.7  13.0 999.0 99.0 99.00
2010 06 11 16 50  17  5.7  6.9  2.25 10.00  6.43 339 1029.0  11.9  13.0 999.0 99.0 99.00
2010 06 11 17 50  19  5.6  7.0  2.14 10.00  6.41 342 1029.1  12.4  13.2 999.0 99.0 99.00
2010 06 11 18 50   5  5.8  7.5  1.99  8.33  6.18 344 1029.4  12.4  13.2 999.0 99.0 99.00
2010 06 11 19 50   6  6.9  8.0  1.83 10.00  6.15 337 1029.6  12.6  13.2 999.0 99.0 99.00
2010 06 11 20 50   2  7.8  9.4  2.04  9.09  6.19 326 1029.5  12.5  13.2 999.0 99.0 99.00
2010 06 11 21 50   8  7.6  9.2  1.83 10.00  5.73 326 1029.1  12.4  13.2 999.0 99.0 99.00
2010 06 11 22 50  10  9.1 10.9  1.99  8.33  5.61 323 1029.2  12.5  13.1 999.0 99.0 99.00
2010 06 11 23 50   9  8.9 10.4  2.15  9.09  5.99 342 1028.9  12.7  13.1 999.0 99.0 99.00
2010 06 12 00 50   7 10.5 12.1  2.06  9.09  5.85 341 1028.5  12.7  13.0 999.0 99.0 99.00
2010 06 12 01 50   6 10.0 12.1  2.26  9.09  5.66 336 1028.3  12.8  13.1 999.0 99.0 99.00
2010 06 12 02 50  14 10.3 12.6  2.53  9.09  5.87 337 1028.0  12.9  13.2 999.0 99.0 99.00
2010 06 12 03 50  12 10.2 12.0  2.29  9.09  5.56 336 1027.5  12.8  13.3 999.0 99.0 99.00
2010 06 12 04 50  10 10.6 12.8  2.32  8.33  5.43 339 1027.6  12.8  13.3 999.0 99.0 99.00
2010 06 12 05 50  13  9.9 12.4  2.15  9.09  5.12 335 1027.9  12.9  13.4 999.0 99.0 99.00
2010 06 12 06 50  14  9.1 11.5  2.11  9.09  5.30 333 1027.9  12.8  13.3 999.0 99.0 99.00
2010 06 12 07 50  17  9.9 12.5  2.19  6.25  5.17 345 1027.6  12.9  13.3 999.0 99.0 99.00
2010 06 12 08 50  15 10.4 12.2  1.91  5.56  4.90 357 1027.3  12.7  13.2 999.0 99.0 99.00
2010 06 12 09 50  15  9.8 11.5  1.78  8.33  4.99 330 1027.1  12.7  13.1 999.0 99.0 99.00
2010 06 12 10 50  14  8.4 10.4  1.67  6.25  4.92 336 1026.9  12.8  13.1 999.0 99.0 99.00
2010 06 12 11 50  19  8.7 10.4  1.65  8.33  5.00 331 1026.8  12.8  13.2 999.0 99.0 99.00
2010 06 12 12 50  15  8.8 10.4  1.59  6.67  4.81 345 1026.7  12.8  13.2 999.0 99.0 99.00
2010 06 12 13 50  13  8.4  9.5  1.64  6.25  4.91 337 1026.7  13.0  13.1 999.0 99.0 99.00
2010 06 12 14 50  12  8.2  9.3  1.59  8.33  4.80 329 1026.6  13.1  13.1 999.0 99.0 99.00
2010 06 12 15 50  23  8.1  9.7  1.51  7.69  4.72 333 1026.6  13.0  13.2 999.0 99.0 99.00
2010 06 12 16 50  22  6.9  8.3  1.52  6.25  4.84 334 1026.4  13.1  13.3 999.0 99.0 99.00
2010 06 12 17 50  14  6.9  8.2  1.48  7.69  4.82 324 1026.0  13.2  13.4 999.0 99.0 99.00
2010 06 12 18 50   4  7.8  9.0  1.40  5.00  4.57 339 1025.9  13.2  13.6 999.0 99.0 99.00
2010 06 12 19 50 359  8.6  9.7  1.40  7.14  4.61 324 1025.1  13.3  13.7 999.0 99.0 99.00
2010 06 12 20 50   1  8.2 10.2  1.18  6.25  4.21 331 1024.5  13.5  13.7 999.0 99.0 99.00
2010 06 12 21 50 355  8.1  9.5  1.26  5.00  4.08 336 1024.4  13.6  13.9 999.0 99.0 99.00
2010 06 12 22 50 351  8.1  9.3  1.32  4.55  4.11 338 1024.0  14.0  14.0 999.0 99.0 99.00
2010 06 12 23 50 351  8.3  9.5  1.29  5.26  3.98 345 1023.7  14.0  14.0 999.0 99.0 99.00
2010 06 13 00 50 345  8.8 10.8  1.31  4.76  3.98 349 1023.5  14.0  13.8 999.0 99.0 99.00
2010 06 13 01 50 346 10.2 12.6  1.42  4.35  4.02 341 1023.3  13.7  13.6 999.0 99.0 99.00
2010 06 13 02 50 351  9.4 11.5  1.53  5.00  4.29 337 1023.3  13.9  13.6 999.0 99.0 99.00
2010 06 13 03 50 359  9.5 11.5  1.71  5.88  4.52 320 1023.3  13.7  13.4 999.0 99.0 99.00
2010 06 13 04 50 355  9.6 11.4 99.00 99.00 99.00 999 1023.4  13.6  13.2 999.0 99.0 99.00
2010 06 13 05 50 356  9.0 11.1  1.70  5.88  4.95 335 1023.5  13.6  13.2 999.0 99.0 99.00
2010 06 13 06 50 352  9.2 11.0  1.83  5.88  5.08 343 1023.6  13.6  13.3 999.0 99.0 99.00
2010 06 13 07 50 357  9.5 11.8  1.79  5.88  4.82 356 1023.4  13.6  13.4 999.0 99.0 99.00
2010 06 13 08 50 352 10.0 11.6  1.86  5.88  5.04 353 1023.3  13.5  13.5 999.0 99.0 99.00
2010 06 13 09 50 354 10.0 12.3  1.96  5.88  4.91 342 1023.4  13.3  13.6 999.0 99.0 99.00
2010 06 13 10 50 357 10.7 12.8  1.85  6.25  4.74 335 1023.6  13.0  13.5 999.0 99.0 99.00
2010 06 13 11 50   4 10.6 13.1  1.88  5.56  4.65 343 1023.9  13.1  13.6 999.0 99.0 99.00
2010 06 13 12 50   2  9.8 11.8  1.84  5.56  4.59 351 1024.4  13.3  13.7 999.0 99.0 99.00
2010 06 13 13 50 350  9.0 10.9  1.79  5.56  4.77 355 1025.0  13.3  13.6 999.0 99.0 99.00
2010 06 13 14 50 358  9.8 11.8  1.72 16.00  4.85 311 1025.4  13.1  13.7 999.0 99.0 99.00
2010 06 13 15 50 355  9.6 11.5  1.75  5.26  4.62 345 1026.1  13.2  13.7 999.0 99.0 99.00
2010 06 13 16 50 351  9.2 11.1  1.92 14.81  5.11 307 1026.3  13.2  13.7 999.0 99.0 99.00
2010 06 13 17 50 351 10.6 12.9  1.97 13.79  5.03 306 1026.6  12.7  13.8 999.0 99.0 99.00
2010 06 13 18 50 356 11.7 14.4  2.33 14.81  5.49 321 1027.1  12.9  13.8 999.0 99.0 99.00
2010 06 13 19 50 357 11.5 13.9  2.48  5.88  5.38 334 1027.3  13.0  13.9 999.0 99.0 99.00
2010 06 13 20 50 359 12.1 14.0  2.68  6.25  5.62 337 1027.3  13.0  13.9 999.0 99.0 99.00
2010 06 13 21 50 359 12.0 14.3  2.99 13.79  6.18 297 1027.3  13.0  13.8 999.0 99.0 99.00
2010 06 13 22 50 359 12.2 15.2  2.96 13.79  5.78 327 1027.4  12.9  13.5 999.0 99.0 99.00
2010 06 13 23 50 360 11.8 14.1  3.15 13.79  6.04 316 1027.1  13.0  13.2 999.0 99.0 99.00
2010 06 14 00 50 360 12.1 14.1  3.11 12.90  5.99 302 1026.9  12.9  13.1 999.0 99.0 99.00
2010 06 14 01 50   4 11.3 14.3  3.39 12.90  6.52 305 1026.7  12.8  13.0 999.0 99.0 99.00
2010 06 14 02 50 360 11.5 13.8  3.46 11.43  6.55 312 1026.5  12.7  12.8 999.0 99.0 99.00
2010 06 14 03 50 357 12.3 14.4  3.47 12.90  6.71 327 1026.2  12.5  12.8 999.0 99.0 99.00
2010 06 14 04 50   1 11.9 14.0  3.50 12.90  6.97 310 1026.4  12.4  12.6 999.0 99.0 99.00
2010 06 14 05 50   2 11.9 15.0  3.56 12.90  6.78 306 1026.6  12.4  12.5 999.0 99.0 99.00
2010 06 14 06 50  11 10.9 13.4  4.08 12.12  7.18 317 1026.5  12.4  12.4 999.0 99.0 99.00
2010 06 14 07 50  11 11.0 14.1  3.50 12.90  6.82 315 1026.4  12.4  12.2 999.0 99.0 99.00
2010 06 14 08 50   6  9.7 12.0  3.34 12.12  6.68 319 1026.4  12.4  12.0 999.0 99.0 99.00
2010 06 14 09 50   4 10.4 13.4  3.41 12.90  6.69 334 1026.5  12.3  11.8 999.0 99.0 99.00
2010 06 14 10 50   1 10.2 12.1  3.31 12.12  6.71 290 1026.4  12.3  11.7 999.0 99.0 99.00
2010 06 14 11 50   3  9.2 11.1  3.26 12.12  6.49 302 1026.3  12.3  11.8 999.0 99.0 99.00
2010 06 14 12 50   9  9.6 11.5  3.06  7.69  6.16 316 1026.5  12.4  11.8 999.0 99.0 99.00
2010 06 14 13 50 360  9.6 11.8  3.01 12.12  6.22 293 1026.7  12.3  11.9 999.0 99.0 99.00
2010 06 14 14 50   3  8.9 11.0  3.03 11.43  6.57 310 1026.9  12.4  11.9 999.0 99.0 99.00
2010 06 14 15 50 359  8.9 11.5  3.02 12.12  6.39 290 1027.1  12.1  11.9 999.0 99.0 99.00
2010 06 14 16 50 356  9.4 11.0  2.54 12.12  6.15 297 1027.3  12.2  12.0 999.0 99.0 99.00
